Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 6:40:30,4               ,6,TC,200,2,3,2,9.767740,mg/L,20.620000,0.165961,1.699077,0.339400,1.646029
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,9.650388,20.380000,,50,1.000000,,TC3
2,115,229,115,9.885093,20.860000,,50,1.000000,,TC3
ID,Peak Data
177,   0.642
178,   0.569
179,   0.554
180,   0.496
181,   0.454
182,   0.425
183,   0.401
184,   0.371
185,   0.328
186,   0.312
187,   0.271
188,   0.237
189,   0.212
190,   0.219
191,   0.204
192,   0.192
193,   0.185
194,   0.179
195,   0.179
196,   0.167
197,   0.171
198,   0.150
199,   0.132
200,   0.122
201,   0.127
202,   0.114
203,   0.094
204,   0.101
205,   0.117
206,   0.111
207,   0.091
208,   0.085
209,   0.076
210,   0.061
211,   0.061
212,   0.072
213,   0.086
214,   0.082
215,   0.078
216,   0.073
217,   0.072
218,   0.035
219,   0.030
220,   0.051
221,   0.045
222,   0.041
223,   0.026
224,   0.050
225,   0.049
226,   0.036
227,   0.039
228,   0.029
229,   0.022
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 6:40:30,4               ,6,IC,200,3,3,3,4.990047,mg/L,7.957500,0.053298,1.068091,0.150600,1.892727,4.777693
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,5.125050,8.339000,,50,1.000000,E,IC1
2,115,229,115,5.027735,8.064000,,50,1.000000,,IC1
3,230,344,115,4.952360,7.851000,,50,1.000000,,IC1
ID,Peak Data
0,   0.005
1,   0.027
2,   0.014
3,  -0.003
4,   0.018
5,   0.017
6,   0.026
7,   0.008
8,  -0.008
9,   0.010
10,   0.018
11,  -0.018
12,  -0.001
13,   0.057
14,   0.215
15,   0.564
16,   1.162
17,   2.033
18,   3.084
19,   4.171
20,   5.286
21,   6.256
22,   6.942
23,   7.324
24,   7.360
25,   7.297
26,   6.916
27,   6.281
28,   5.462
29,   4.565
30,   3.689
31,   2.893
32,   2.205
33,   1.678
34,   1.256
35,   0.926
36,   0.673
37,   0.507
38,   0.394
39,   0.300
40,   0.236
41,   0.196
42,   0.191
43,   0.160
44,   0.152
45,   0.128
46,   0.100
47,   0.080
48,   0.088
49,   0.084
50,   0.071
51,   0.079
52,   0.072
53,   0.094
54,   0.099
55,   0.066
56,   0.076
57,   0.068
58,   0.042
59,   0.051
60,   0.058
61,   0.045
62,   0.057
63,   0.043
64,   0.035
65,   0.044
66,   0.055
67,   0.062
68,   0.051
69,   0.044
70,   0.041
71,   0.046
72,   0.037
73,   0.019
74,   0.011
75,   0.011
76,   0.017
77,   0.014
78,   0.024
79,   0.029
80,   0.041
81,   0.038
82,   0.030
83,   0.029
84,   0.030
85,   0.008
86,   0.007
87,  -0.004
88,  -0.010
89,  -0.017
90,   0.015
91,   0.027
92,  -0.017
93,  -0.001
94,   0.003
95,  -0.002
96,   0.002
97,   0.009
98,   0.003
99,   0.002
100,  -0.007
101,  -0.008
102,   0.001
103,   0.022
104,   0.012
105,  -0.010
106,   0.003
107,   0.001
108,  -0.011
109,  -0.017
110,  -0.004
111,  -0.005
112,  -0.001
113,  -0.010
114,  -0.017
115,   0.026
116,   0.039
117,   0.047
118,   0.031
119,   0.055
120,   0.041
121,   0.045
122,   0.045
123,   0.049
124,   0.063
125,   0.024
126,   0.033
127,   0.055
128,   0.106
129,   0.302
130,   0.656
131,   1.255
132,   2.103
133,   3.117
134,   4.216
135,   5.285
136,   6.173
137,   6.799
138,   7.140
139,   7.162
140,   7.064
141,   6.661
142,   6.022
143,   5.204
144,   4.336
145,   3.484
146,   2.756
147,   2.101
148,   1.572
149,   1.181
150,   0.879
151,   0.676
152,   0.505
153,   0.412
154,   0.342
155,   0.263
156,   0.194
157,   0.179
158,   0.151
159,   0.147
160,   0.137
161,   0.134
162,   0.126
163,   0.125
164,   0.100
165,   0.100
166,   0.098
167,   0.080
168,   0.082
169,   0.099
170,   0.098
171,   0.087
172,   0.090
173,   0.093
174,   0.093
175,   0.070
176,   0.075
177,   0.093
178,   0.098
179,   0.086
180,   0.067
181,   0.071
182,   0.082
183,   0.069
184,   0.075
185,   0.070
186,   0.077
187,   0.056
188,   0.058
189,   0.047
190,   0.051
191,   0.051
192,   0.057
193,   0.044
194,   0.038
195,   0.050
196,   0.058
197,   0.060
198,   0.060
199,   0.036
200,   0.041
201,   0.041
202,   0.067
203,   0.046
204,   0.044
205,   0.047
206,   0.042
207,   0.047
208,   0.044
209,   0.061
210,   0.054
211,   0.052
212,   0.049
213,   0.038
214,   0.037
215,   0.042
216,   0.040
217,   0.038
218,   0.048
219,   0.058
220,   0.045
221,   0.037
222,   0.026
223,   0.047
224,   0.042
225,   0.036
226,   0.035
227,   0.048
228,   0.036
229,   0.041
230,   0.012
231,   0.017
232,   0.033
233,   0.036
234,   0.004
235,   0.012
236,   0.017
237,   0.020
238,   0.008
239,   0.000
240,   0.009
241,   0.015
242,   0.051
243,   0.113
244,   0.303
245,   0.706
246,   1.360
247,   2.221
248,   3.242
249,   4.337
250,   5.330
251,   6.160
252,   6.726
253,   6.961
254,   6.968
255,   6.825
256,   6.398
257,   5.715
258,   4.899
259,   4.067
260,   3.257
261,   2.524
262,   1.906
263,   1.410
264,   1.021
265,   0.753
266,   0.573
267,   0.420
268,   0.312
269,   0.233
270,   0.178
271,   0.167
272,   0.122
273,   0.095
274,   0.085
275,   0.067
276,   0.071
277,   0.066
278,   0.049
279,   0.038
280,   0.036
281,   0.046
282,   0.035
283,   0.043
284,   0.044
285,   0.017
286,   0.033
287,   0.056
288,   0.051
289,   0.026
290,   0.013
291,   0.021
292,   0.021
293,   0.009
294,   0.013
295,   0.002
296,   0.006
297,   0.009
298,   0.033
299,   0.032
300,   0.015
301,  -0.011
302,  -0.008
303,  -0.011
304,  -0.013
305,   0.010
306,  -0.009
307,  -0.019
308,   0.009
309,   0.008
310,   0.009
311,   0.001
312,   0.004
313,   0.006
314,   0.002
315,   0.002
316,  -0.004
317,  -0.007
318,  -0.026
319,  -0.014
320,  -0.008
321,  -0.014
322,  -0.021
323,  -0.018
324,   0.003
325,   0.002
326,  -0.018
327,  -0.015
328,  -0.007
329,  -0.018
330,  -0.032
331,  -0.037
332,  -0.041
333,  -0.029
334,  -0.019
335,  -0.007
336,  -0.014
337,  -0.015
338,  -0.017
339,  -0.058
340,  -0.024
341,  -0.023
342,  -0.017
343,  -0.020
344,  -0.024
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 6:58:4,4               ,7,TC,200,2,3,2,7.880325,mg/L,16.760000,0.048405,0.614253,0.098900,0.590662
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,7.846097,16.690000,,50,1.000000,,TC3
2,115,229,115,7.914553,16.830000,,50,1.000000,,TC3
ID,Peak Data
0,   0.015
1,   0.029
2,   0.041
3,   0.059
4,   0.039
5,   0.022
6,   0.029
7,   0.042
8,   0.044
9,   0.035
10,   0.030
11,   0.060
12,   0.070
13,   0.062
14,   0.066
15,   0.134
16,   0.297
17,   0.589
18,   1.047
19,   1.682
20,   2.436
21,   3.291
22,   4.151
23,   5.025
24,   5.783
25,   6.420
26,   6.872
27,   7.167
28,   7.353
29,   7.380
30,   7.370
31,   7.282
32,   7.164
33,   6.971
34,   6.719
35,   6.445
36,   6.155
37,   5.838
38,   5.484
39,   5.098
40,   4.721
41,   4.318
42,   3.930
43,   3.536
44,   3.199
45,   2.866
46,   2.570
47,   2.299
48,   2.071
49,   1.869
50,   1.680
51,   1.554
52,   1.403
53,   1.289
54,   1.190
55,   1.091
56,   1.010
57,   0.929
58,   0.834
59,   0.777
60,   0.698
61,   0.669
62,   0.660
63,   0.608
64,   0.563
65,   0.508
66,   0.473
67,   0.446
68,   0.433
69,   0.396
70,   0.373
71,   0.368
72,   0.339
73,   0.306
74,   0.304
75,   0.281
76,   0.257
77,   0.250
78,   0.231
79,   0.224
80,   0.228
81,   0.223
82,   0.206
83,   0.186
84,   0.170
85,   0.185
86,   0.179
87,   0.168
88,   0.138
89,   0.129
90,   0.115
91,   0.111
92,   0.104
93,   0.095
94,   0.094
95,   0.090
96,   0.088
97,   0.093
98,   0.088
99,   0.118
100,   0.114
101,   0.083
102,   0.082
103,   0.084
104,   0.077
105,   0.070
106,   0.065
107,   0.080
108,   0.093
109,   0.089
110,   0.106
111,   0.106
112,   0.096
113,   0.096
114,   0.089
115,   0.025
116,   0.032
117,   0.021
118,   0.023
119,   0.035
120,   0.032
121,   0.024
122,   0.013
123,   0.017
124,   0.031
125,   0.046
126,   0.032
127,   0.018
128,   0.039
129,   0.054
130,   0.139
131,   0.318
132,   0.630
133,   1.146
134,   1.749
135,   2.497
136,   3.325
137,   4.147
138,   4.935
139,   5.692
140,   6.313
141,   6.796
142,   7.122
143,   7.311
144,   7.390
145,   7.404
146,   7.379
147,   7.293
148,   7.148
149,   6.961
150,   6.672
151,   6.374
152,   6.000
153,   5.600
154,   5.202
155,   4.759
156,   4.356
157,   3.916
158,   3.520
159,   3.183
160,   2.853
161,   2.553
162,   2.298
163,   2.112
164,   1.885
165,   1.707
166,   1.562
167,   1.404
168,   1.274
169,   1.152
170,   1.043
171,   0.995
172,   0.892
173,   0.807
174,   0.774
175,   0.699
176,   0.657
177,   0.615
178,   0.572
179,   0.535
180,   0.494
181,   0.456
182,   0.436
183,   0.386
184,   0.365
185,   0.345
186,   0.321
187,   0.292
188,   0.265
189,   0.262
190,   0.233
191,   0.238
192,   0.239
193,   0.228
194,   0.203
195,   0.184
196,   0.187
197,   0.165
198,   0.163
199,   0.178
200,   0.144
201,   0.121
202,   0.131
203,   0.125
204,   0.116
205,   0.114
206,   0.114
207,   0.086
208,   0.069
209,   0.086
210,   0.081
211,   0.070
212,   0.060
213,   0.071
214,   0.053
215,   0.083
216,   0.084
217,   0.064
218,   0.063
219,   0.067
220,   0.060
221,   0.074
222,   0.068
223,   0.054
224,   0.046
225,   0.036
226,   0.046
227,   0.024
228,   0.038
229,   0.057
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 6:58:4,4               ,7,IC,200,3,3,3,4.941744,mg/L,7.821000,0.005005,0.101274,0.014100,0.180823,2.938581
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,5.040120,8.099000,,50,1.000000,E,IC1
2,115,229,115,4.945282,7.831000,,50,1.000000,,IC1
3,230,344,115,4.938205,7.811000,,50,1.000000,,IC1
ID,Peak Data
0,  -0.005
1,   0.002
2,  -0.006
3,  -0.005
4,  -0.013
5,  -0.032
6,  -0.021
7,  -0.015
8,  -0.027
9,  -0.032
10,  -0.025
11,  -0.027
12,   0.004
13,   0.131
14,   0.352
15,   0.834
16,   1.544
17,   2.477
18,   3.553
19,   4.662
20,   5.675
21,   6.467
22,   6.936
23,   7.113
24,   7.109
25,   6.883
26,   6.365
27,   5.635
28,   4.799
29,   3.921
30,   3.100
31,   2.399
32,   1.797
33,   1.344
34,   0.992
35,   0.722
36,   0.544
37,   0.409
38,   0.314
39,   0.253
40,   0.192
41,   0.147
42,   0.131
43,   0.136
44,   0.125
45,   0.099
46,   0.074
47,   0.070
48,   0.085
49,   0.082
50,   0.069
51,   0.054
52,   0.042
53,   0.069
54,   0.060
55,   0.060
56,   0.077
57,   0.092
58,   0.063
59,   0.072
60,   0.061
61,   0.063
62,   0.086
63,   0.079
64,   0.067
65,   0.072
66,   0.075
67,   0.073
68,   0.077
69,   0.064
70,   0.057
71,   0.061
72,   0.056
73,   0.073
74,   0.071
75,   0.060
76,   0.069
77,   0.054
78,   0.051
79,   0.051
80,   0.057
81,   0.049
82,   0.046
83,   0.055
84,   0.053
85,   0.058
86,   0.070
87,   0.073
88,   0.057
89,   0.057
90,   0.043
91,   0.033
92,   0.043
93,   0.044
94,   0.048
95,   0.052
96,   0.045
97,   0.039
98,   0.045
99,   0.047
100,   0.035
101,   0.040
102,   0.051
103,   0.048
104,   0.038
105,   0.024
106,   0.026
107,   0.060
108,   0.057
109,   0.045
110,   0.052
111,   0.035
112,   0.045
113,   0.042
114,   0.021
115,   0.013
116,   0.027
117,   0.014
118,   0.028
119,   0.003
120,  -0.002
121,   0.010
122,  -0.007
123,   0.002
124,   0.007
125,   0.002
126,   0.010
127,   0.033
128,   0.114
129,   0.343
130,   0.789
131,   1.454
132,   2.369
133,   3.425
134,   4.464
135,   5.474
136,   6.262
137,   6.766
138,   6.949
139,   6.942
140,   6.735
141,   6.223
142,   5.513
143,   4.686
144,   3.856
145,   3.064
146,   2.351
147,   1.782
148,   1.315
149,   0.971
150,   0.730
151,   0.533
152,   0.385
153,   0.284
154,   0.237
155,   0.170
156,   0.126
157,   0.103
158,   0.100
159,   0.095
160,   0.076
161,   0.086
162,   0.088
163,   0.061
164,   0.045
165,   0.059
166,   0.049
167,   0.033
168,   0.036
169,   0.014
170,   0.013
171,   0.004
172,   0.004
173,   0.018
174,   0.009
175,   0.002
176,   0.030
177,   0.036
178,   0.032
179,   0.017
180,   0.017
181,   0.029
182,   0.027
183,  -0.001
184,   0.005
185,   0.011
186,   0.018
187,  -0.004
188,   0.010
189,   0.018
190,   0.026
191,   0.016
192,   0.010
193,   0.002
194,   0.005
195,  -0.004
196,  -0.008
197,   0.010
198,   0.021
199,   0.008
200,   0.004
201,   0.013
202,   0.005
203,   0.027
204,   0.028
205,   0.020
206,   0.010
207,   0.025
208,   0.019
209,   0.013
210,   0.004
211,   0.000
212,   0.015
213,   0.001
214,   0.002
215,   0.009
216,  -0.001
217,   0.004
218,   0.020
219,   0.010
220,   0.018
221,   0.013
222,   0.024
223,   0.008
224,  -0.011
225,  -0.029
226,  -0.019
227,  -0.020
228,  -0.006
229,   0.002
230,   0.006
231,   0.003
232,   0.002
233,  -0.002
234,   0.005
235,  -0.004
236,   0.001
237,  -0.015
238,  -0.028
239,  -0.029
240,  -0.028
241,  -0.016
242,   0.051
243,   0.148
244,   0.387
245,   0.831
246,   1.530
247,   2.424
248,   3.457
249,   4.497
250,   5.465
251,   6.206
252,   6.685
253,   6.827
254,   6.816
255,   6.604
256,   6.127
257,   5.421
258,   4.633
259,   3.787
260,   3.004
261,   2.318
262,   1.758
263,   1.317
264,   0.982
265,   0.744
266,   0.545
267,   0.415
268,   0.312
269,   0.263
270,   0.209
271,   0.149
272,   0.124
273,   0.121
274,   0.111
275,   0.081
276,   0.092
277,   0.088
278,   0.101
279,   0.070
280,   0.075
281,   0.067
282,   0.077
283,   0.055
284,   0.051
285,   0.059
286,   0.053
287,   0.036
288,   0.023
289,   0.023
290,   0.027
291,   0.043
292,   0.030
293,   0.005
294,   0.040
295,   0.037
296,   0.040
297,   0.045
298,   0.045
299,   0.026
300,   0.035
301,   0.033
302,   0.023
303,   0.010
304,   0.005
305,   0.023
306,   0.029
307,   0.019
308,   0.019
309,   0.007
310,   0.008
311,   0.026
312,   0.043
313,   0.030
314,   0.032
315,   0.018
316,   0.016
317,   0.019
318,   0.035
319,   0.033
320,   0.032
321,   0.020
322,   0.047
323,   0.049
324,   0.014
325,   0.002
326,  -0.002
327,   0.009
328,   0.016
329,   0.017
330,   0.041
331,   0.041
332,   0.007
333,   0.007
334,   0.001
335,  -0.004
336,   0.008
337,   0.005
338,   0.010
339,   0.011
340,   0.020
341,   0.029
342,   0.029
343,   0.021
344,   0.020
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 7:15:34,4               ,8,TC,200,2,3,2,11.053725,mg/L,23.250000,0.006915,0.062556,0.014100,0.060826
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,11.048836,23.240000,,50,1.000000,,TC3
2,115,229,115,11.058615,23.260000,,50,1.000000,,TC3
ID,Peak Data
0,  -0.011
1,   0.002
2,   0.007
3,  -0.004
4,   0.001
5,  -0.018
6,  -0.033
7,  -0.001
8,   0.000
9,   0.002
10,  -0.008
11,   0.022
12,   0.017
13,  -0.008
14,   0.002
15,   0.107
16,   0.318
17,   0.761
18,   1.456
19,   2.404
20,   3.569
21,   4.913
22,   6.278
23,   7.566
24,   8.728
25,   9.726
26,  10.398
27,  10.786
28,  10.912
29,  10.913
30,  10.840
31,  10.625
32,  10.331
33,   9.963
34,   9.505
35,   9.017
36,   8.538
37,   8.015
38,   7.468
39,   6.908
40,   6.317
41,   5.725
42,   5.155
43,   4.616
44,   4.154
45,   3.701
46,   3.300
47,   2.945
48,   2.632
49,   2.351
50,   2.116
51,   1.894
52,   1.701
53,   1.551
54,   1.421
55,   1.304
56,   1.178
57,   1.046
58,   0.997
59,   0.900
60,   0.838
61,   0.745
62,   0.686
63,   0.632
64,   0.579
65,   0.533
66,   0.473
67,   0.458
68,   0.439
69,   0.401
70,   0.378
71,   0.339
72,   0.318
73,   0.320
74,   0.324
75,   0.284
76,   0.256
77,   0.237
78,   0.229
79,   0.212
80,   0.195
81,   0.184
82,   0.172
83,   0.167
84,   0.161
85,   0.154
86,   0.135
87,   0.131
88,   0.131
89,   0.119
90,   0.101
91,   0.083
92,   0.085
93,   0.076
94,   0.082
95,   0.086
96,   0.066
97,   0.073
98,   0.078
99,   0.061
100,   0.038
101,   0.045
102,   0.037
103,   0.038
104,   0.063
105,   0.056
106,   0.040
107,   0.029
108,   0.027
109,   0.029
110,   0.030
111,   0.038
112,   0.041
113,   0.024
114,   0.008
115,   0.010
116,   0.023
117,   0.011
118,  -0.001
119,  -0.005
120,  -0.010
121,   0.020
122,   0.020
123,   0.017
124,   0.015
125,   0.010
126,   0.017
127,   0.020
128,   0.024
129,   0.052
130,   0.189
131,   0.489
132,   1.014
133,   1.781
134,   2.771
135,   3.952
136,   5.219
137,   6.483
138,   7.689
139,   8.718
140,   9.574
141,  10.159
142,  10.505
143,  10.610
144,  10.622
145,  10.541
146,  10.334
147,  10.054
148,   9.734
149,   9.320
150,   8.839
151,   8.364
152,   7.832
153,   7.281
154,   6.725
155,   6.138
156,   5.552
157,   5.018
158,   4.506
159,   4.018
160,   3.588
161,   3.217
162,   2.882
163,   2.569
164,   2.309
165,   2.071
166,   1.876
167,   1.703
168,   1.512
169,   1.374
170,   1.270
171,   1.168
172,   1.077
173,   0.991
174,   0.908
175,   0.821
176,   0.753
177,   0.694
178,   0.638
179,   0.581
180,   0.514
181,   0.493
182,   0.443
183,   0.405
184,   0.391
185,   0.363
186,   0.350
187,   0.333
188,   0.299
189,   0.273
190,   0.248
191,   0.228
192,   0.223
193,   0.197
194,   0.185
195,   0.152
196,   0.153
197,   0.144
198,   0.134
199,   0.132
200,   0.113
201,   0.123
202,   0.129
203,   0.104
204,   0.105
205,   0.076
206,   0.092
207,   0.066
208,   0.054
209,   0.054
210,   0.052
211,   0.061
212,   0.062
213,   0.054
214,   0.061
215,   0.060
216,   0.063
217,   0.047
218,   0.033
219,   0.034
220,   0.045
221,   0.031
222,   0.034
223,   0.035
224,   0.023
225,   0.058
226,   0.045
227,   0.030
228,   0.028
229,   0.038
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 7:15:34,4               ,8,IC,200,3,3,3,4.912549,mg/L,7.738500,0.005255,0.106968,0.014800,0.191888,6.141176
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,5.067015,8.175000,,50,1.000000,E,IC1
2,115,229,115,4.916265,7.749000,,50,1.000000,,IC1
3,230,344,115,4.908834,7.728000,,50,1.000000,,IC1
ID,Peak Data
0,   0.013
1,   0.015
2,   0.008
3,   0.013
4,   0.009
5,   0.001
6,  -0.006
7,   0.010
8,   0.006
9,   0.003
10,   0.006
11,   0.002
12,  -0.007
13,   0.108
14,   0.386
15,   0.856
16,   1.601
17,   2.554
18,   3.664
19,   4.806
20,   5.816
21,   6.627
22,   7.132
23,   7.297
24,   7.297
25,   7.069
26,   6.521
27,   5.772
28,   4.882
29,   3.978
30,   3.169
31,   2.444
32,   1.855
33,   1.372
34,   0.995
35,   0.716
36,   0.555
37,   0.392
38,   0.293
39,   0.215
40,   0.138
41,   0.127
42,   0.101
43,   0.092
44,   0.070
45,   0.046
46,   0.052
47,   0.050
48,   0.045
49,   0.030
50,   0.030
51,   0.041
52,   0.038
53,   0.022
54,   0.013
55,   0.040
56,   0.036
57,   0.015
58,   0.015
59,   0.001
60,   0.035
61,   0.042
62,   0.032
63,   0.023
64,   0.013
65,   0.005
66,   0.019
67,   0.014
68,   0.005
69,   0.013
70,   0.011
71,   0.004
72,   0.003
73,   0.013
74,   0.019
75,   0.016
76,   0.022
77,   0.016
78,   0.027
79,   0.013
80,   0.021
81,   0.020
82,   0.024
83,   0.014
84,   0.033
85,   0.028
86,   0.032
87,   0.044
88,   0.027
89,   0.020
90,  -0.013
91,  -0.005
92,   0.000
93,   0.018
94,   0.015
95,   0.008
96,   0.020
97,   0.024
98,   0.007
99,  -0.001
100,   0.008
101,   0.009
102,   0.001
103,   0.016
104,   0.039
105,   0.026
106,   0.023
107,   0.026
108,   0.023
109,   0.026
110,   0.026
111,   0.015
112,   0.005
113,   0.001
114,   0.007
115,   0.011
116,   0.013
117,   0.022
118,   0.028
119,   0.007
120,   0.005
121,  -0.010
122,   0.007
123,  -0.011
124,   0.010
125,   0.015
126,   0.000
127,   0.026
128,   0.082
129,   0.223
130,   0.563
131,   1.090
132,   1.872
133,   2.849
134,   3.895
135,   4.926
136,   5.818
137,   6.470
138,   6.820
139,   6.853
140,   6.806
141,   6.477
142,   5.873
143,   5.098
144,   4.266
145,   3.451
146,   2.717
147,   2.072
148,   1.553
149,   1.149
150,   0.852
151,   0.634
152,   0.459
153,   0.333
154,   0.273
155,   0.220
156,   0.145
157,   0.128
158,   0.122
159,   0.101
160,   0.072
161,   0.070
162,   0.083
163,   0.087
164,   0.066
165,   0.066
166,   0.076
167,   0.065
168,   0.054
169,   0.057
170,   0.061
171,   0.058
172,   0.063
173,   0.066
174,   0.039
175,   0.029
176,   0.019
177,   0.010
178,   0.020
179,   0.030
180,   0.041
181,   0.027
182,   0.020
183,   0.021
184,   0.015
185,   0.007
186,   0.026
187,  -0.003
188,   0.011
189,   0.013
190,   0.032
191,   0.029
192,   0.026
193,   0.030
194,  -0.004
195,  -0.004
196,   0.013
197,   0.015
198,   0.002
199,   0.008
200,  -0.012
201,   0.012
202,   0.016
203,   0.015
204,   0.024
205,   0.018
206,   0.017
207,   0.021
208,   0.026
209,   0.021
210,  -0.005
211,   0.005
212,   0.022
213,   0.029
214,   0.027
215,   0.010
216,   0.008
217,   0.008
218,  -0.005
219,   0.005
220,   0.021
221,   0.014
222,  -0.013
223,   0.007
224,   0.012
225,  -0.003
226,   0.006
227,   0.021
228,   0.017
229,   0.011
230,   0.033
231,   0.044
232,   0.027
233,   0.014
234,   0.029
235,   0.004
236,   0.004
237,   0.013
238,   0.007
239,   0.006
240,  -0.011
241,  -0.010
242,  -0.004
243,   0.032
244,   0.232
245,   0.584
246,   1.135
247,   1.943
248,   2.916
249,   3.976
250,   4.999
251,   5.875
252,   6.477
253,   6.797
254,   6.830
255,   6.751
256,   6.364
257,   5.758
258,   4.996
259,   4.155
260,   3.352
261,   2.572
262,   1.965
263,   1.465
264,   1.067
265,   0.808
266,   0.575
267,   0.417
268,   0.333
269,   0.210
270,   0.168
271,   0.122
272,   0.098
273,   0.060
274,   0.050
275,   0.048
276,   0.049
277,   0.066
278,   0.053
279,   0.021
280,   0.024
281,  -0.005
282,   0.009
283,  -0.001
284,   0.002
285,  -0.005
286,  -0.013
287,  -0.002
288,  -0.001
289,  -0.015
290,  -0.021
291,  -0.018
292,  -0.007
