Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 5:46:12,4               ,23,IC,800,1,1,1,-1.526921,mg/L,19.370000,0.000000,0.000000,0.000000,0.000000,23.943779
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.526921,19.370000,,800,1.000000,,IC2
ID,Peak Data
116,   0.113
117,   0.119
118,   0.103
119,   0.121
120,   0.092
121,   0.090
122,   0.101
123,   0.096
124,   0.072
125,   0.075
126,   0.079
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 5:55:48,4               ,24,IC,800,1,1,1,-1.544409,mg/L,18.990000,0.000000,0.000000,0.000000,0.000000,21.090261
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.544409,18.990000,,800,1.000000,,IC2
ID,Peak Data
0,   0.010
1,   0.006
2,   0.014
3,   0.012
4,  -0.011
5,   0.004
6,  -0.004
7,   0.017
8,   0.007
9,  -0.002
10,   0.009
11,   0.020
12,   0.023
13,   0.024
14,   0.087
15,   0.256
16,   0.561
17,   1.103
18,   1.891
19,   2.980
20,   4.302
21,   5.772
22,   7.271
23,   8.714
24,   9.982
25,  10.967
26,  11.546
27,  11.764
28,  11.765
29,  11.534
30,  11.023
31,  10.299
32,   9.405
33,   8.447
34,   7.538
35,   6.660
36,   5.867
37,   5.171
38,   4.508
39,   3.954
40,   3.446
41,   3.020
42,   2.659
43,   2.326
44,   2.032
45,   1.763
46,   1.543
47,   1.353
48,   1.205
49,   1.025
50,   0.920
51,   0.799
52,   0.705
53,   0.612
54,   0.552
55,   0.472
56,   0.428
57,   0.385
58,   0.328
59,   0.288
60,   0.272
61,   0.215
62,   0.204
63,   0.163
64,   0.143
65,   0.120
66,   0.117
67,   0.091
68,   0.091
69,   0.084
70,   0.063
71,   0.071
72,   0.075
73,   0.047
74,   0.042
75,   0.042
76,   0.044
77,   0.027
78,   0.028
79,   0.023
80,   0.019
81,   0.013
82,   0.030
83,   0.035
84,   0.031
85,   0.023
86,   0.020
87,   0.024
88,   0.027
89,   0.018
90,   0.042
91,   0.013
92,   0.011
93,  -0.004
94,  -0.021
95,   0.001
96,  -0.013
97,  -0.009
98,  -0.020
99,  -0.004
100,  -0.004
101,   0.006
102,  -0.001
103,  -0.013
104,  -0.003
105,  -0.012
106,   0.002
107,   0.003
108,   0.005
109,  -0.014
110,  -0.003
111,  -0.002
112,   0.001
113,   0.004
114,   0.011
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 6:5:12,4               ,25,TC,800,1,1,1,15.384300,mg/L,34.370000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,15.384300,34.370000,,50,1.000000,,TC3
ID,Peak Data
0,   0.025
1,   0.026
2,   0.021
3,   0.027
4,   0.038
5,   0.041
6,   0.038
7,   0.026
8,   0.024
9,   0.031
10,   0.020
11,   0.024
12,   0.039
13,   0.041
14,   0.047
15,   0.052
16,   0.114
17,   0.312
18,   0.693
19,   1.341
20,   2.261
21,   3.414
22,   4.734
23,   6.144
24,   7.560
25,   8.905
26,  10.090
27,  11.020
28,  11.715
29,  12.144
30,  12.405
31,  12.585
32,  12.705
33,  12.828
34,  12.969
35,  13.092
36,  13.215
37,  13.312
38,  13.327
39,  13.309
40,  13.148
41,  12.806
42,  12.313
43,  11.692
44,  10.934
45,  10.061
46,   9.117
47,   8.199
48,   7.314
49,   6.464
50,   5.700
51,   4.985
52,   4.338
53,   3.765
54,   3.237
55,   2.821
56,   2.443
57,   2.121
58,   1.838
59,   1.606
60,   1.368
61,   1.187
62,   1.056
63,   0.901
64,   0.803
65,   0.713
66,   0.666
67,   0.615
68,   0.569
69,   0.502
70,   0.458
71,   0.417
72,   0.362
73,   0.324
74,   0.296
75,   0.278
76,   0.253
77,   0.261
78,   0.231
79,   0.210
80,   0.203
81,   0.213
82,   0.206
83,   0.198
84,   0.169
85,   0.167
86,   0.169
87,   0.160
88,   0.160
89,   0.160
90,   0.149
91,   0.144
92,   0.142
93,   0.148
94,   0.129
95,   0.108
96,   0.078
97,   0.081
98,   0.077
99,   0.077
100,   0.070
101,   0.066
102,   0.072
103,   0.083
104,   0.076
105,   0.084
106,   0.107
107,   0.088
108,   0.085
109,   0.085
110,   0.083
111,   0.073
112,   0.056
113,   0.060
114,   0.070
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 6:5:12,4               ,25,IC,800,1,1,1,-0.843994,mg/L,34.210000,0.000000,0.000000,0.000000,0.000000,16.228294
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-0.843994,34.210000,,800,1.000000,,IC2
ID,Peak Data
0,   0.008
1,   0.011
2,   0.005
3,   0.021
4,   0.033
5,   0.037
6,   0.044
7,   0.036
8,   0.041
9,   0.055
10,   0.020
11,   0.033
12,   0.053
13,   0.072
14,   0.182
15,   0.420
16,   0.938
17,   1.840
18,   3.254
19,   5.125
20,   7.457
21,  10.135
22,  12.940
23,  15.662
24,  18.076
25,  19.931
26,  21.129
27,  21.605
28,  21.610
29,  21.360
30,  20.507
31,  19.183
32,  17.573
33,  15.805
34,  14.035
35,  12.346
36,  10.769
37,   9.352
38,   8.096
39,   7.042
40,   6.137
41,   5.337
42,   4.668
43,   4.097
44,   3.606
45,   3.170
46,   2.784
47,   2.451
48,   2.165
49,   1.931
50,   1.700
51,   1.518
52,   1.322
53,   1.192
54,   1.025
55,   0.913
56,   0.836
57,   0.735
58,   0.631
59,   0.582
60,   0.510
61,   0.466
62,   0.427
63,   0.378
64,   0.335
65,   0.302
66,   0.278
67,   0.243
68,   0.233
69,   0.235
70,   0.236
71,   0.212
72,   0.197
73,   0.204
74,   0.200
75,   0.198
76,   0.174
77,   0.159
78,   0.153
79,   0.158
80,   0.161
81,   0.162
82,   0.134
83,   0.130
84,   0.142
85,   0.132
86,   0.127
87,   0.125
88,   0.116
89,   0.119
90,   0.097
91,   0.106
92,   0.102
93,   0.095
94,   0.079
95,   0.058
96,   0.073
97,   0.076
98,   0.076
99,   0.072
100,   0.090
101,   0.086
102,   0.076
103,   0.101
104,   0.104
105,   0.090
106,   0.070
107,   0.085
108,   0.084
109,   0.101
110,   0.085
111,   0.066
112,   0.073
113,   0.095
114,   0.091
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 6:14:47,4               ,26,TC,800,1,1,1,15.220644,mg/L,34.020000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,125,126,15.220644,34.020000,,50,1.000000,,TC3
ID,Peak Data
0,   0.037
1,   0.057
2,   0.048
3,   0.044
4,   0.031
5,   0.030
6,   0.047
7,   0.048
8,   0.045
9,   0.027
10,   0.034
11,   0.025
12,   0.048
13,   0.048
14,   0.059
15,   0.108
16,   0.225
17,   0.555
18,   1.169
19,   2.112
20,   3.381
21,   4.852
22,   6.434
23,   8.020
24,   9.481
25,  10.718
26,  11.618
27,  12.204
28,  12.482
29,  12.574
30,  12.570
31,  12.476
32,  12.350
33,  12.229
34,  12.162
35,  12.151
36,  12.121
37,  12.096
38,  12.002
39,  11.823
40,  11.518
41,  11.106
42,  10.560
43,   9.894
44,   9.154
45,   8.372
46,   7.615
47,   6.837
48,   6.118
49,   5.444
50,   4.839
51,   4.282
52,   3.783
53,   3.343
54,   2.984
55,   2.646
56,   2.344
57,   2.084
58,   1.876
59,   1.713
60,   1.513
61,   1.344
62,   1.214
63,   1.109
64,   1.033
65,   0.920
66,   0.857
67,   0.780
68,   0.721
69,   0.671
70,   0.619
71,   0.566
72,   0.542
73,   0.504
74,   0.482
75,   0.436
76,   0.396
77,   0.374
78,   0.343
79,   0.336
80,   0.310
81,   0.290
82,   0.283
83,   0.276
84,   0.275
85,   0.241
86,   0.228
87,   0.213
88,   0.221
89,   0.204
90,   0.194
91,   0.190
92,   0.184
93,   0.175
94,   0.170
95,   0.173
96,   0.172
97,   0.154
98,   0.144
99,   0.140
100,   0.127
101,   0.129
102,   0.143
103,   0.147
104,   0.147
105,   0.139
106,   0.122
107,   0.124
108,   0.126
109,   0.119
110,   0.132
111,   0.131
112,   0.107
113,   0.110
114,   0.108
115,   0.110
116,   0.083
117,   0.110
118,   0.107
119,   0.093
120,   0.067
121,   0.067
122,   0.064
123,   0.078
124,   0.067
125,   0.075
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 6:14:47,4               ,26,IC,800,1,1,1,-0.712379,mg/L,37.070000,0.000000,0.000000,0.000000,0.000000,15.933023
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-0.712379,37.070000,,800,1.000000,,IC2
ID,Peak Data
0,   0.002
1,   0.004
2,   0.001
3,   0.003
4,  -0.005
5,  -0.013
6,  -0.026
7,  -0.021
8,  -0.016
9,  -0.025
10,  -0.023
11,  -0.011
12,   0.009
13,   0.045
14,   0.141
15,   0.421
16,   0.930
17,   1.906
18,   3.384
19,   5.432
20,   7.930
21,  10.821
22,  13.817
23,  16.690
24,  19.218
25,  21.189
26,  22.471
27,  22.994
28,  23.012
29,  22.738
30,  21.854
31,  20.486
32,  18.807
33,  16.978
34,  15.125
35,  13.344
36,  11.646
37,  10.123
38,   8.756
39,   7.609
40,   6.610
41,   5.775
42,   5.035
43,   4.451
44,   3.902
45,   3.425
46,   3.026
47,   2.654
48,   2.312
49,   2.069
50,   1.832
51,   1.621
52,   1.444
53,   1.296
54,   1.147
55,   1.044
56,   0.938
57,   0.859
58,   0.791
59,   0.721
60,   0.644
61,   0.563
62,   0.508
63,   0.432
64,   0.395
65,   0.358
66,   0.323
67,   0.308
68,   0.268
69,   0.246
70,   0.219
71,   0.210
72,   0.189
73,   0.173
74,   0.148
75,   0.136
76,   0.155
77,   0.147
78,   0.142
79,   0.158
80,   0.123
81,   0.097
82,   0.107
83,   0.100
84,   0.086
85,   0.073
86,   0.067
87,   0.094
88,   0.089
89,   0.069
90,   0.067
91,   0.055
92,   0.057
93,   0.054
94,   0.060
95,   0.061
96,   0.061
97,   0.062
98,   0.057
99,   0.044
100,   0.036
101,   0.055
102,   0.037
103,   0.049
104,   0.048
105,   0.030
106,   0.017
107,   0.015
108,   0.017
109,   0.022
110,   0.027
111,   0.033
112,   0.024
113,   0.038
114,   0.033
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 6:25:0,4               ,27,TC,800,1,1,1,27.967152,mg/L,61.280000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,163,164,27.967152,61.280000,,50,1.000000,,TC3
ID,Peak Data
0,   0.027
1,   0.046
2,   0.042
3,   0.027
4,   0.036
5,   0.048
6,   0.051
7,   0.037
8,   0.020
9,   0.019
10,   0.028
11,   0.022
12,   0.026
13,   0.030
14,   0.036
15,   0.072
16,   0.224
17,   0.582
18,   1.305
19,   2.438
20,   3.987
21,   5.943
22,   8.113
23,  10.443
24,  12.790
25,  14.932
26,  16.771
27,  18.218
28,  19.298
29,  20.059
30,  20.581
31,  21.033
32,  21.411
33,  21.854
34,  22.322
35,  22.789
36,  23.232
37,  23.534
38,  23.658
39,  23.646
40,  23.483
41,  23.003
42,  22.232
43,  21.190
44,  19.861
45,  18.376
46,  16.732
47,  15.089
48,  13.437
49,  11.860
50,  10.350
51,   8.961
52,   7.773
53,   6.725
54,   5.808
55,   5.002
56,   4.301
57,   3.697
58,   3.192
59,   2.779
60,   2.418
61,   2.117
62,   1.851
63,   1.647
64,   1.459
65,   1.321
66,   1.204
67,   1.119
68,   1.014
69,   0.913
70,   0.855
71,   0.771
72,   0.737
73,   0.694
74,   0.642
75,   0.601
76,   0.577
77,   0.541
78,   0.530
79,   0.538
80,   0.521
81,   0.499
82,   0.477
83,   0.454
84,   0.451
85,   0.419
86,   0.425
87,   0.405
88,   0.416
89,   0.411
90,   0.379
91,   0.355
92,   0.346
93,   0.337
94,   0.335
95,   0.308
96,   0.303
97,   0.312
98,   0.318
99,   0.321
100,   0.303
101,   0.302
102,   0.302
103,   0.281
104,   0.279
105,   0.284
106,   0.278
107,   0.273
108,   0.272
109,   0.262
110,   0.246
111,   0.242
112,   0.240
113,   0.249
114,   0.236
115,   0.224
116,   0.215
117,   0.220
118,   0.219
119,   0.214
120,   0.210
121,   0.215
122,   0.197
123,   0.209
124,   0.209
125,   0.189
126,   0.184
127,   0.198
128,   0.206
129,   0.196
130,   0.188
131,   0.205
132,   0.215
133,   0.209
134,   0.203
135,   0.199
136,   0.190
137,   0.160
138,   0.170
139,   0.175
140,   0.151
141,   0.141
142,   0.159
143,   0.151
144,   0.141
145,   0.140
146,   0.130
147,   0.123
148,   0.127
149,   0.131
150,   0.141
151,   0.142
152,   0.136
153,   0.129
154,   0.135
155,   0.135
156,   0.135
157,   0.132
158,   0.131
159,   0.134
160,   0.136
161,   0.139
162,   0.127
163,   0.125
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 6:25:0,4               ,27,IC,800,1,1,1,-1.432122,mg/L,21.430000,0.000000,0.000000,0.000000,0.000000,29.399273
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.432122,21.430000,,800,1.000000,,IC2
ID,Peak Data
0,  -0.001
1,  -0.004
2,  -0.013
3,  -0.005
4,  -0.022
5,  -0.002
6,  -0.002
7,  -0.017
8,  -0.018
9,  -0.011
10,  -0.026
11,  -0.008
12,  -0.016
13,   0.008
14,   0.085
15,   0.265
16,   0.610
17,   1.166
18,   1.975
19,   3.092
20,   4.447
21,   5.948
22,   7.512
23,   9.009
24,  10.374
25,  11.460
26,  12.141
27,  12.477
28,  12.527
29,  12.449
30,  12.105
31,  11.546
32,  10.739
33,   9.897
34,   8.950
35,   8.063
36,   7.243
37,   6.436
38,   5.696
39,   5.014
40,   4.419
41,   3.890
42,   3.424
43,   3.002
44,   2.629
45,   2.286
46,   1.999
47,   1.754
48,   1.508
49,   1.338
50,   1.156
51,   1.011
52,   0.883
53,   0.778
54,   0.712
55,   0.615
56,   0.527
57,   0.455
58,   0.383
59,   0.347
60,   0.302
61,   0.267
62,   0.227
63,   0.178
64,   0.141
65,   0.143
66,   0.140
67,   0.116
68,   0.113
69,   0.100
70,   0.080
71,   0.071
72,   0.063
73,   0.069
74,   0.063
75,   0.057
76,   0.033
77,   0.029
78,   0.033
79,   0.018
80,   0.023
81,   0.042
82,   0.039
83,   0.020
84,   0.018
85,   0.010
86,   0.020
87,   0.012
88,   0.026
89,   0.021
90,   0.010
91,   0.008
92,  -0.001
93,  -0.004
94,   0.005
95,  -0.007
96,   0.002
97,  -0.018
98,  -0.034
99,  -0.017
100,  -0.030
101,  -0.035
102,  -0.030
103,  -0.015
104,  -0.018
105,  -0.026
106,  -0.027
107,  -0.024
108,  -0.021
109,  -0.024
110,  -0.024
111,  -0.021
112,  -0.045
113,  -0.045
114,  -0.030
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 6:34:31,4               ,28,TC,800,1,1,1,17.352856,mg/L,38.580000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,121,122,17.352856,38.580000,,50,1.000000,,TC3
ID,Peak Data
0,   0.007
1,   0.010
2,   0.030
3,   0.032
4,   0.007
5,   0.007
6,   0.007
7,  -0.012
8,   0.000
9,   0.024
10,   0.014
11,   0.005
12,   0.013
13,   0.024
14,   0.023
15,   0.066
16,   0.207
17,   0.606
18,   1.297
19,   2.317
20,   3.631
21,   5.205
22,   6.924
23,   8.616
24,  10.266
25,  11.625
26,  12.701
27,  13.457
28,  13.891
29,  14.078
30,  14.127
31,  14.120
32,  14.098
33,  14.093
34,  14.159
35,  14.236
36,  14.293
37,  14.311
38,  14.280
39,  14.134
40,  13.855
41,  13.402
42,  12.761
43,  12.009
44,  11.179
45,  10.260
46,   9.305
47,   8.356
48,   7.435
49,   6.590
50,   5.781
51,   5.069
52,   4.399
53,   3.811
54,   3.296
55,   2.836
56,   2.460
57,   2.134
58,   1.830
59,   1.612
60,   1.402
61,   1.225
62,   1.088
63,   0.994
64,   0.862
65,   0.768
66,   0.712
67,   0.626
68,   0.567
69,   0.526
70,   0.483
71,   0.417
72,   0.395
73,   0.358
74,   0.337
75,   0.337
76,   0.297
77,   0.288
78,   0.277
79,   0.263
80,   0.257
81,   0.212
82,   0.215
83,   0.206
84,   0.191
85,   0.184
86,   0.190
87,   0.187
88,   0.152
89,   0.152
90,   0.138
91,   0.144
92,   0.135
93,   0.127
94,   0.120
95,   0.123
96,   0.114
97,   0.108
98,   0.118
99,   0.108
100,   0.111
101,   0.114
102,   0.110
103,   0.122
104,   0.125
105,   0.107
106,   0.108
107,   0.095
108,   0.091
109,   0.094
110,   0.089
111,   0.080
112,   0.079
113,   0.080
114,   0.088
115,   0.095
116,   0.094
117,   0.080
118,   0.081
119,   0.066
120,   0.069
121,   0.078
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 6:34:31,4               ,28,IC,800,1,1,1,-0.632766,mg/L,38.800000,0.000000,0.000000,0.000000,0.000000,17.985622
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-0.632766,38.800000,,800,1.000000,,IC2
ID,Peak Data
0,   0.022
1,   0.029
2,   0.011
3,   0.026
4,  -0.001
5,  -0.009
6,  -0.011
7,  -0.020
8,  -0.007
9,  -0.027
10,  -0.002
11,   0.000
12,   0.028
13,   0.046
14,   0.178
15,   0.499
16,   1.075
17,   2.061
18,   3.572
19,   5.608
20,   8.048
21,  10.874
22,  13.859
23,  16.716
24,  19.264
25,  21.280
26,  22.667
27,  23.349
28,  23.412
29,  23.285
30,  22.608
31,  21.495
32,  20.018
33,  18.329
34,  16.571
35,  14.833
36,  13.176
37,  11.618
38,  10.139
39,   8.802
40,   7.663
41,   6.591
42,   5.714
43,   4.908
44,   4.205
45,   3.619
46,   3.120
47,   2.697
48,   2.345
49,   2.036
50,   1.814
51,   1.595
52,   1.422
53,   1.244
54,   1.119
55,   0.972
56,   0.866
57,   0.768
58,   0.669
59,   0.595
60,   0.515
61,   0.443
62,   0.430
63,   0.375
64,   0.340
65,   0.311
66,   0.290
67,   0.279
68,   0.259
69,   0.229
70,   0.229
71,   0.216
72,   0.187
73,   0.184
74,   0.135
75,   0.115
76,   0.124
77,   0.121
78,   0.120
79,   0.104
80,   0.107
81,   0.096
82,   0.096
83,   0.098
84,   0.095
85,   0.083
86,   0.083
87,   0.079
88,   0.070
89,   0.070
90,   0.065
91,   0.040
92,   0.054
93,   0.058
94,   0.067
95,   0.064
96,   0.071
97,   0.044
98,   0.041
99,   0.051
100,   0.056
101,   0.053
102,   0.050
103,   0.040
104,   0.047
105,   0.039
106,   0.040
107,   0.030
108,   0.027
109,   0.052
110,   0.054
111,   0.035
112,   0.038
113,   0.050
114,   0.047
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 6:44:20,4               ,29,TC,800,1,1,1,19.386873,mg/L,42.930000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,139,140,19.386873,42.930000,,50,1.000000,,TC3
ID,Peak Data
0,   0.024
1,   0.026
2,   0.029
3,   0.017
4,   0.025
5,   0.030
6,   0.018
7,   0.033
8,   0.035
9,   0.019
10,   0.024
11,   0.036
12,   0.061
13,   0.063
14,   0.035
15,   0.069
16,   0.232
17,   0.602
18,   1.318
19,   2.400
20,   3.853
21,   5.547
22,   7.394
23,   9.228
24,  11.063
25,  12.620
26,  13.858
27,  14.792
28,  15.394
29,  15.798
30,  16.069
31,  16.279
32,  16.535
33,  16.799
34,  16.993
35,  17.132
36,  17.152
37,  17.106
38,  16.837
39,  16.371
40,  15.639
41,  14.695
42,  13.612
43,  12.414
44,  11.194
45,   9.979
46,   8.809
47,   7.787
48,   6.860
49,   6.013
50,   5.298
51,   4.633
52,   4.098
53,   3.640
54,   3.278
55,   2.923
56,   2.636
57,   2.361
58,   2.123
59,   1.938
60,   1.768
61,   1.612
62,   1.476
63,   1.366
64,   1.242
65,   1.163
66,   1.084
67,   0.994
68,   0.917
69,   0.855
70,   0.817
71,   0.787
72,   0.721
73,   0.687
74,   0.644
75,   0.620
76,   0.569
77,   0.534
78,   0.501
79,   0.454
80,   0.418
81,   0.386
82,   0.386
83,   0.367
84,   0.341
85,   0.331
86,   0.312
87,   0.311
88,   0.308
89,   0.284
90,   0.271
91,   0.272
92,   0.259
93,   0.243
94,   0.244
95,   0.259
96,   0.257
97,   0.243
98,   0.217
99,   0.212
100,   0.187
101,   0.214
102,   0.202
103,   0.184
104,   0.181
105,   0.169
106,   0.168
107,   0.155
108,   0.164
109,   0.165
110,   0.163
111,   0.165
112,   0.150
113,   0.155
114,   0.154
115,   0.143
116,   0.148
117,   0.153
118,   0.151
119,   0.142
120,   0.116
121,   0.129
122,   0.111
123,   0.117
124,   0.126
125,   0.129
126,   0.123
127,   0.122
128,   0.110
129,   0.112
130,   0.117
131,   0.127
132,   0.145
133,   0.136
134,   0.114
135,   0.100
136,   0.098
137,   0.101
138,   0.095
139,   0.101
