Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 13:47:19,4               ,31,TC,200,2,3,2,0.005305,mg/L,0.654600,0.013968,263.291382,0.028500,4.364057
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-0.004572,0.634400,,50,1.000000,,TC3
2,115,229,115,0.015182,0.674800,,50,1.000000,,TC3
ID,Peak Data
159,   0.134
160,   0.119
161,   0.089
162,   0.094
163,   0.089
164,   0.099
165,   0.108
166,   0.080
167,   0.082
168,   0.039
169,   0.042
170,   0.046
171,   0.047
172,   0.049
173,   0.042
174,   0.033
175,   0.006
176,   0.003
177,   0.019
178,  -0.013
179,   0.008
180,   0.009
181,   0.023
182,   0.017
183,  -0.014
184,  -0.005
185,   0.004
186,   0.016
187,   0.016
188,  -0.008
189,  -0.006
190,   0.010
191,   0.021
192,   0.006
193,   0.026
194,   0.021
195,   0.012
196,   0.002
197,   0.009
198,   0.020
199,   0.024
200,   0.016
201,   0.020
202,   0.014
203,   0.006
204,  -0.014
205,  -0.010
206,   0.028
207,   0.029
208,  -0.011
209,  -0.005
210,  -0.011
211,  -0.011
212,   0.002
213,  -0.004
214,  -0.002
215,  -0.012
216,  -0.004
217,   0.020
218,   0.018
219,   0.024
220,  -0.008
221,  -0.014
222,   0.003
223,  -0.008
224,  -0.015
225,  -0.013
226,  -0.014
227,  -0.003
228,  -0.014
229,  -0.008
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 13:47:19,4               ,31,IC,200,2,3,2,4.841067,mg/L,7.536500,0.015264,0.315300,0.043100,0.572328,-4.835762
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.851860,7.567000,,50,1.000000,,IC1
2,115,229,115,4.830274,7.506000,,50,1.000000,,IC1
ID,Peak Data
0,   0.016
1,   0.007
2,  -0.005
3,   0.011
4,   0.001
5,   0.002
6,   0.008
7,   0.004
8,   0.019
9,   0.004
10,  -0.009
11,   0.010
12,   0.028
13,   0.122
14,   0.403
15,   0.896
16,   1.595
17,   2.515
18,   3.563
19,   4.569
20,   5.472
21,   6.204
22,   6.632
23,   6.747
24,   6.718
25,   6.470
26,   5.943
27,   5.199
28,   4.387
29,   3.597
30,   2.815
31,   2.143
32,   1.637
33,   1.193
34,   0.895
35,   0.656
36,   0.460
37,   0.391
38,   0.259
39,   0.198
40,   0.162
41,   0.135
42,   0.115
43,   0.106
44,   0.098
45,   0.085
46,   0.080
47,   0.080
48,   0.064
49,   0.074
50,   0.076
51,   0.062
52,   0.067
53,   0.073
54,   0.070
55,   0.055
56,   0.038
57,   0.044
58,   0.020
59,   0.017
60,   0.031
61,   0.027
62,   0.024
63,   0.046
64,   0.054
65,   0.060
66,   0.055
67,   0.038
68,   0.028
69,   0.034
70,   0.038
71,   0.038
72,   0.018
73,   0.024
74,   0.023
75,   0.013
76,   0.010
77,   0.023
78,   0.021
79,   0.029
80,   0.030
81,   0.014
82,   0.012
83,   0.012
84,   0.000
85,  -0.004
86,   0.009
87,   0.006
88,   0.013
89,   0.008
90,  -0.001
91,  -0.008
92,  -0.002
93,   0.021
94,   0.010
95,  -0.010
96,  -0.013
97,  -0.006
98,   0.005
99,   0.000
100,  -0.010
101,  -0.015
102,   0.010
103,   0.010
104,   0.001
105,  -0.001
106,  -0.014
107,   0.005
108,  -0.008
109,  -0.002
110,   0.003
111,   0.004
112,  -0.027
113,  -0.011
114,  -0.011
115,   0.041
116,   0.042
117,   0.033
118,   0.032
119,   0.053
120,   0.027
121,   0.041
122,   0.034
123,   0.038
124,   0.023
125,   0.027
126,   0.044
127,   0.089
128,   0.235
129,   0.516
130,   1.048
131,   1.847
132,   2.821
133,   3.891
134,   4.887
135,   5.772
136,   6.397
137,   6.728
138,   6.760
139,   6.687
140,   6.299
141,   5.669
142,   4.889
143,   4.060
144,   3.265
145,   2.506
146,   1.872
147,   1.391
148,   1.034
149,   0.771
150,   0.562
151,   0.398
152,   0.312
153,   0.232
154,   0.187
155,   0.153
156,   0.108
157,   0.107
158,   0.101
159,   0.101
160,   0.071
161,   0.072
162,   0.073
163,   0.056
164,   0.054
165,   0.038
166,   0.041
167,   0.072
168,   0.070
169,   0.059
170,   0.054
171,   0.049
172,   0.060
173,   0.076
174,   0.080
175,   0.069
176,   0.076
177,   0.078
178,   0.067
179,   0.058
180,   0.060
181,   0.044
182,   0.031
183,   0.045
184,   0.051
185,   0.057
186,   0.044
187,   0.061
188,   0.065
189,   0.054
190,   0.036
191,   0.048
192,   0.051
193,   0.033
194,   0.032
195,   0.019
196,   0.036
197,   0.048
198,   0.044
199,   0.047
200,   0.039
201,   0.051
202,   0.046
203,   0.040
204,   0.038
205,   0.042
206,   0.032
207,   0.022
208,   0.020
209,   0.041
210,   0.038
211,   0.030
212,   0.038
213,   0.033
214,   0.033
215,   0.031
216,   0.029
217,   0.030
218,   0.011
219,   0.014
220,   0.042
221,   0.049
222,   0.046
223,   0.024
224,   0.032
225,   0.041
226,   0.044
227,   0.030
228,   0.027
229,   0.031
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 14:4:27,4               ,32,TC,200,3,3,3,0.019119,mg/L,0.682800,0.011998,62.753464,0.024500,3.593265
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.082758,0.813000,,50,1.000000,E,TC3
2,115,229,115,0.010635,0.665500,,50,1.000000,,TC3
3,230,344,115,0.027602,0.700200,,50,1.000000,,TC3
ID,Peak Data
0,   0.015
1,   0.031
2,   0.013
3,   0.013
4,  -0.002
5,  -0.014
6,  -0.004
7,  -0.002
8,  -0.001
9,   0.001
10,   0.023
11,   0.029
12,   0.027
13,   0.028
14,   0.020
15,   0.017
16,   0.032
17,   0.029
18,   0.036
19,   0.045
20,   0.079
21,   0.107
22,   0.148
23,   0.195
24,   0.247
25,   0.303
26,   0.343
27,   0.386
28,   0.401
29,   0.429
30,   0.429
31,   0.426
32,   0.430
33,   0.406
34,   0.390
35,   0.381
36,   0.370
37,   0.332
38,   0.291
39,   0.264
40,   0.249
41,   0.181
42,   0.181
43,   0.156
44,   0.141
45,   0.125
46,   0.117
47,   0.120
48,   0.107
49,   0.098
50,   0.075
51,   0.070
52,   0.063
53,   0.059
54,   0.018
55,   0.021
56,   0.027
57,   0.026
58,   0.029
59,   0.024
60,   0.018
61,   0.014
62,  -0.003
63,  -0.011
64,   0.007
65,   0.004
66,  -0.008
67,  -0.002
68,  -0.012
69,  -0.011
70,  -0.011
71,  -0.008
72,  -0.029
73,  -0.036
74,  -0.033
75,  -0.028
76,  -0.023
77,  -0.021
78,  -0.017
79,  -0.020
80,  -0.022
81,  -0.017
82,  -0.011
83,  -0.018
84,  -0.018
85,  -0.008
86,  -0.005
87,  -0.014
88,  -0.032
89,  -0.030
90,  -0.043
91,  -0.036
92,  -0.039
93,  -0.030
94,  -0.026
95,  -0.007
96,  -0.010
97,  -0.030
98,  -0.033
99,  -0.054
100,  -0.048
101,  -0.045
102,  -0.036
103,  -0.044
104,  -0.048
105,  -0.036
106,  -0.036
107,  -0.038
108,  -0.048
109,  -0.045
110,  -0.049
111,  -0.043
112,  -0.058
113,  -0.051
114,  -0.033
115,  -0.017
116,  -0.023
117,  -0.024
118,  -0.013
119,  -0.017
120,   0.005
121,   0.007
122,  -0.011
123,  -0.014
124,  -0.002
125,   0.011
126,  -0.013
127,  -0.017
128,  -0.003
129,  -0.005
130,   0.004
131,  -0.007
132,  -0.025
133,  -0.018
134,   0.019
135,   0.056
136,   0.089
137,   0.121
138,   0.163
139,   0.215
140,   0.271
141,   0.302
142,   0.324
143,   0.365
144,   0.389
145,   0.409
146,   0.414
147,   0.391
148,   0.379
149,   0.377
150,   0.325
151,   0.306
152,   0.291
153,   0.262
154,   0.234
155,   0.186
156,   0.170
157,   0.132
158,   0.134
159,   0.113
160,   0.096
161,   0.090
162,   0.069
163,   0.038
164,   0.037
165,   0.039
166,   0.026
167,   0.002
168,   0.011
169,   0.030
170,   0.007
171,   0.008
172,   0.017
173,   0.007
174,   0.014
175,   0.007
176,  -0.001
177,  -0.025
178,  -0.032
179,  -0.035
180,  -0.031
181,  -0.025
182,  -0.033
183,  -0.015
184,  -0.015
185,  -0.034
186,  -0.038
187,  -0.040
188,  -0.034
189,  -0.035
190,  -0.011
191,  -0.013
192,  -0.018
193,  -0.011
194,   0.002
195,   0.012
196,   0.005
197,  -0.008
198,   0.007
199,   0.005
200,   0.010
201,  -0.004
202,  -0.022
203,  -0.010
204,   0.005
205,  -0.011
206,  -0.001
207,  -0.018
208,   0.001
209,  -0.007
210,   0.003
211,   0.010
212,   0.008
213,  -0.005
214,  -0.008
215,  -0.008
216,  -0.007
217,  -0.013
218,  -0.015
219,  -0.008
220,  -0.004
221,  -0.006
222,   0.000
223,  -0.010
224,  -0.027
225,  -0.037
226,  -0.029
227,  -0.024
228,  -0.031
229,  -0.003
230,  -0.004
231,  -0.005
232,  -0.009
233,  -0.004
234,   0.015
235,   0.025
236,  -0.005
237,   0.009
238,   0.010
239,  -0.005
240,  -0.014
241,   0.003
242,   0.015
243,   0.005
244,   0.003
245,   0.002
246,   0.002
247,  -0.010
248,   0.001
249,   0.020
250,   0.047
251,   0.103
252,   0.159
253,   0.178
254,   0.231
255,   0.279
256,   0.320
257,   0.331
258,   0.360
259,   0.390
260,   0.399
261,   0.395
262,   0.395
263,   0.402
264,   0.372
265,   0.356
266,   0.314
267,   0.299
268,   0.265
269,   0.230
270,   0.200
271,   0.206
272,   0.182
273,   0.149
274,   0.138
275,   0.115
276,   0.102
277,   0.089
278,   0.063
279,   0.069
280,   0.042
281,   0.058
282,   0.054
283,   0.049
284,   0.030
285,   0.029
286,   0.041
287,   0.041
288,   0.045
289,   0.032
290,   0.002
291,   0.013
292,   0.023
293,   0.024
294,   0.015
295,   0.020
296,   0.023
297,   0.023
298,   0.015
299,   0.017
300,   0.023
301,   0.021
302,   0.026
303,   0.003
304,   0.007
305,   0.003
306,   0.009
307,   0.012
308,   0.010
309,  -0.002
310,   0.007
311,   0.010
312,  -0.004
313,   0.004
314,   0.020
315,   0.016
316,   0.001
317,   0.012
318,   0.020
319,   0.017
320,   0.010
321,   0.001
322,   0.028
323,   0.026
324,   0.019
325,   0.021
326,   0.014
327,   0.014
328,   0.024
329,   0.021
330,   0.026
331,   0.021
332,   0.014
333,   0.021
334,   0.004
335,   0.019
336,   0.019
337,   0.018
338,   0.031
339,   0.019
340,   0.021
341,   0.027
342,   0.024
343,   0.013
344,   0.022
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 14:4:27,4               ,32,IC,200,2,3,2,4.854868,mg/L,7.575500,0.047793,0.984438,0.135000,1.782818,-4.835749
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.888663,7.671000,,50,1.000000,,IC1
2,115,229,115,4.821073,7.480000,,50,1.000000,,IC1
ID,Peak Data
0,  -0.008
1,   0.006
2,  -0.002
3,   0.010
4,  -0.005
5,  -0.008
6,  -0.002
7,   0.008
8,   0.006
9,  -0.020
10,  -0.005
11,  -0.001
12,   0.019
13,   0.129
14,   0.346
15,   0.740
16,   1.402
17,   2.288
18,   3.294
19,   4.348
20,   5.326
21,   6.120
22,   6.615
23,   6.786
24,   6.788
25,   6.613
26,   6.139
27,   5.447
28,   4.644
29,   3.772
30,   3.014
31,   2.359
32,   1.766
33,   1.310
34,   0.960
35,   0.677
36,   0.529
37,   0.381
38,   0.270
39,   0.206
40,   0.165
41,   0.138
42,   0.121
43,   0.094
44,   0.087
45,   0.048
46,   0.071
47,   0.086
48,   0.072
49,   0.045
50,   0.030
51,   0.039
52,   0.030
53,   0.032
54,   0.034
55,   0.032
56,   0.042
57,   0.035
58,   0.014
59,   0.007
60,   0.010
61,   0.024
62,   0.033
63,   0.034
64,   0.038
65,   0.040
66,   0.024
67,   0.012
68,   0.026
69,   0.018
70,   0.008
71,   0.010
72,   0.026
73,   0.026
74,   0.006
75,   0.014
76,   0.024
77,   0.020
78,   0.028
79,   0.033
80,   0.012
81,   0.002
82,   0.007
83,  -0.015
84,  -0.025
85,  -0.020
86,  -0.012
87,   0.004
88,  -0.008
89,  -0.007
90,  -0.013
91,  -0.005
92,  -0.029
93,   0.001
94,   0.013
95,   0.005
96,   0.020
97,   0.030
98,   0.018
99,   0.014
100,  -0.008
101,  -0.004
102,  -0.007
103,  -0.012
104,  -0.011
105,  -0.003
106,  -0.003
107,  -0.023
108,  -0.013
109,  -0.004
110,  -0.007
111,  -0.010
112,  -0.001
113,   0.007
114,   0.001
115,   0.001
116,  -0.001
117,  -0.002
118,  -0.018
119,  -0.001
120,   0.004
121,  -0.004
122,  -0.021
123,  -0.036
124,  -0.023
125,  -0.033
126,  -0.026
127,   0.016
128,   0.097
129,   0.310
130,   0.710
131,   1.333
132,   2.174
133,   3.147
134,   4.169
135,   5.106
136,   5.882
137,   6.391
138,   6.585
139,   6.580
140,   6.428
141,   5.978
142,   5.326
143,   4.561
144,   3.766
145,   2.975
146,   2.320
147,   1.739
148,   1.262
149,   0.922
150,   0.675
151,   0.468
152,   0.338
153,   0.252
154,   0.190
155,   0.176
156,   0.152
157,   0.101
158,   0.082
159,   0.046
160,   0.041
161,   0.046
162,   0.037
163,   0.032
164,   0.033
165,   0.024
166,   0.012
167,   0.017
168,   0.011
169,  -0.003
170,   0.002
171,  -0.018
172,  -0.008
173,  -0.017
174,  -0.001
175,  -0.006
176,  -0.016
177,   0.000
178,  -0.009
179,  -0.007
180,   0.005
181,   0.014
182,   0.011
183,   0.006
184,  -0.017
185,  -0.012
186,   0.000
187,  -0.001
188,   0.005
189,  -0.002
190,  -0.018
191,  -0.013
192,  -0.018
193,  -0.035
194,   0.001
195,  -0.005
196,  -0.014
197,  -0.027
198,  -0.012
199,  -0.013
200,  -0.002
201,  -0.024
202,  -0.005
203,  -0.016
204,   0.013
205,   0.006
206,   0.006
207,   0.009
208,  -0.001
209,   0.005
210,   0.004
211,  -0.014
212,  -0.027
213,  -0.020
214,  -0.008
215,  -0.008
216,   0.001
217,  -0.021
218,  -0.013
219,  -0.001
220,  -0.008
221,  -0.001
222,  -0.014
223,  -0.022
224,  -0.015
225,  -0.005
226,  -0.003
227,  -0.004
228,  -0.010
229,   0.023
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 14:21:33,4               ,33,TC,200,3,3,3,-0.003667,mg/L,0.636200,0.012343,336.582794,0.025200,3.967578
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-0.112634,0.413400,,50,1.000000,E,TC3
2,115,229,115,0.005061,0.654100,,50,1.000000,,TC3
3,230,344,115,-0.012395,0.618400,,50,1.000000,,TC3
ID,Peak Data
0,  -0.004
1,  -0.017
2,  -0.007
3,   0.007
4,  -0.003
5,   0.002
6,   0.007
7,   0.018
8,   0.014
9,   0.022
10,   0.012
11,   0.015
12,   0.005
13,   0.005
14,   0.019
15,  -0.001
16,   0.015
17,   0.023
18,   0.019
19,   0.013
20,   0.024
21,   0.032
22,   0.081
23,   0.095
24,   0.129
25,   0.157
26,   0.192
27,   0.237
28,   0.241
29,   0.246
30,   0.257
31,   0.274
32,   0.278
33,   0.293
34,   0.271
35,   0.237
36,   0.235
37,   0.231
38,   0.190
39,   0.161
40,   0.151
41,   0.145
42,   0.132
43,   0.111
44,   0.087
45,   0.093
46,   0.063
47,   0.032
48,   0.034
49,   0.045
50,   0.049
51,   0.046
52,   0.045
53,   0.045
54,   0.034
55,   0.035
56,   0.017
57,   0.015
58,   0.030
59,   0.026
60,   0.024
61,   0.027
62,   0.001
63,   0.021
64,   0.027
65,  -0.013
66,   0.008
67,   0.014
68,  -0.010
69,   0.007
70,   0.005
71,   0.006
72,   0.004
73,   0.011
74,  -0.001
75,  -0.015
76,  -0.033
77,  -0.021
78,  -0.018
79,  -0.005
80,  -0.015
81,  -0.017
82,  -0.017
83,  -0.011
84,  -0.008
85,  -0.020
86,  -0.018
87,  -0.009
88,  -0.009
89,  -0.031
90,  -0.032
91,  -0.028
92,  -0.017
93,  -0.017
94,  -0.011
95,  -0.011
96,  -0.022
97,  -0.033
98,  -0.018
99,  -0.025
100,  -0.023
101,  -0.005
102,  -0.004
103,   0.020
104,   0.013
105,  -0.004
106,  -0.003
107,   0.021
108,   0.019
109,   0.011
110,   0.021
111,   0.017
112,   0.011
113,  -0.004
114,  -0.011
115,   0.017
116,   0.026
117,   0.029
118,   0.026
119,   0.037
120,   0.038
121,   0.039
122,   0.032
123,   0.020
124,   0.018
125,   0.019
126,   0.026
127,   0.026
128,   0.030
129,   0.033
130,   0.023
131,   0.038
132,   0.024
133,   0.040
134,   0.045
135,   0.100
136,   0.107
137,   0.173
138,   0.218
139,   0.240
140,   0.294
141,   0.336
142,   0.368
143,   0.393
144,   0.395
145,   0.408
146,   0.417
147,   0.402
148,   0.382
149,   0.384
150,   0.345
151,   0.332
152,   0.311
153,   0.291
154,   0.256
155,   0.228
156,   0.222
157,   0.192
158,   0.179
159,   0.182
160,   0.147
161,   0.118
162,   0.103
163,   0.088
164,   0.089
165,   0.079
166,   0.084
167,   0.070
168,   0.067
169,   0.064
170,   0.051
171,   0.050
172,   0.061
173,   0.052
174,   0.041
175,   0.025
176,   0.034
177,   0.026
178,   0.060
179,   0.058
180,   0.057
181,   0.057
182,   0.061
183,   0.045
184,   0.050
185,   0.041
186,   0.050
187,   0.026
188,   0.029
189,   0.033
190,   0.030
191,   0.024
192,   0.052
193,   0.050
194,   0.031
195,   0.018
196,   0.018
197,   0.055
198,   0.063
199,   0.044
200,   0.035
201,   0.060
202,   0.058
203,   0.042
204,   0.029
205,   0.035
206,   0.045
207,   0.047
208,   0.021
209,   0.053
210,   0.052
211,   0.039
212,   0.031
213,   0.032
214,   0.035
215,   0.031
216,   0.016
217,   0.021
218,   0.028
219,   0.028
220,   0.021
221,   0.035
222,   0.026
223,   0.032
224,   0.016
225,   0.023
226,   0.002
227,   0.020
228,   0.036
229,   0.033
230,   0.037
231,   0.046
232,   0.045
233,   0.033
234,   0.029
235,   0.023
236,   0.014
237,   0.015
238,   0.017
239,   0.026
240,   0.033
241,   0.051
242,   0.061
243,   0.053
244,   0.044
245,   0.033
246,   0.045
247,   0.043
248,   0.055
249,   0.070
250,   0.062
251,   0.097
252,   0.120
253,   0.166
254,   0.200
255,   0.265
256,   0.297
257,   0.319
258,   0.344
259,   0.360
260,   0.367
261,   0.384
262,   0.371
263,   0.374
264,   0.353
265,   0.343
266,   0.333
267,   0.309
268,   0.297
269,   0.246
270,   0.246
271,   0.218
272,   0.198
273,   0.192
274,   0.147
275,   0.129
276,   0.125
277,   0.117
278,   0.118
279,   0.107
280,   0.104
281,   0.094
282,   0.073
283,   0.061
284,   0.084
285,   0.086
286,   0.077
287,   0.061
288,   0.064
289,   0.074
290,   0.064
291,   0.060
292,   0.048
293,   0.053
294,   0.055
295,   0.032
296,   0.034
297,   0.038
298,   0.045
299,   0.043
300,   0.048
301,   0.033
302,   0.035
303,   0.033
304,   0.044
305,   0.047
306,   0.048
307,   0.031
308,   0.037
309,   0.040
310,   0.065
311,   0.057
312,   0.057
313,   0.040
314,   0.030
315,   0.029
316,   0.037
317,   0.021
318,   0.010
319,   0.007
320,   0.015
321,   0.013
322,   0.029
323,   0.021
324,   0.018
325,   0.011
326,   0.026
327,   0.029
328,   0.042
329,   0.053
330,   0.059
331,   0.054
332,   0.051
333,   0.061
334,   0.060
335,   0.061
336,   0.033
337,   0.023
338,   0.026
339,   0.030
340,   0.047
341,   0.054
342,   0.045
343,   0.023
344,   0.041
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 14:21:33,4               ,33,IC,200,2,3,2,4.859999,mg/L,7.590000,0.053548,1.101812,0.151300,1.993687,-4.863667
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.897863,7.697000,,50,1.000000,,IC1
2,115,229,115,4.822135,7.483000,,50,1.000000,,IC1
ID,Peak Data
0,   0.023
1,   0.031
2,   0.019
3,   0.018
4,  -0.003
5,   0.009
6,   0.006
7,   0.010
8,  -0.007
9,  -0.002
10,   0.005
11,   0.018
12,   0.070
13,   0.201
14,   0.508
15,   1.086
16,   1.872
17,   2.895
18,   3.993
19,   5.046
20,   5.953
21,   6.586
22,   6.872
23,   6.901
24,   6.825
25,   6.407
26,   5.769
27,   4.963
28,   4.087
29,   3.245
30,   2.494
31,   1.892
32,   1.397
33,   1.039
34,   0.794
35,   0.588
36,   0.417
37,   0.302
38,   0.236
39,   0.215
40,   0.165
41,   0.150
42,   0.132
43,   0.104
44,   0.081
45,   0.078
46,   0.077
47,   0.070
48,   0.061
49,   0.055
50,   0.049
51,   0.045
52,   0.039
53,   0.035
54,   0.021
55,   0.040
56,   0.023
57,   0.024
58,   0.019
59,   0.026
60,   0.035
61,   0.029
62,   0.011
63,   0.008
64,   0.014
65,   0.019
66,   0.005
67,   0.010
68,   0.007
69,   0.004
70,   0.045
71,   0.045
72,   0.018
73,   0.030
74,   0.043
75,   0.038
76,   0.013
77,   0.015
78,   0.001
79,   0.029
80,   0.033
81,   0.033
82,   0.028
83,   0.007
84,   0.021
85,   0.011
86,   0.023
87,   0.020
88,   0.020
89,  -0.006
90,   0.015
91,   0.004
92,   0.016
93,   0.017
94,   0.014
95,   0.024
96,   0.017
97,   0.032
98,   0.015
99,   0.033
100,   0.033
101,   0.035
102,   0.023
103,   0.021
104,   0.021
105,   0.033
106,   0.017
107,   0.024
108,   0.022
109,   0.021
110,   0.029
111,   0.026
112,   0.014
113,   0.033
114,   0.031
115,   0.011
116,   0.005
117,   0.007
118,   0.016
119,   0.009
120,   0.015
121,  -0.003
122,  -0.004
123,  -0.001
124,  -0.010
125,   0.001
126,  -0.002
127,   0.080
128,   0.227
129,   0.521
130,   1.073
131,   1.826
132,   2.739
133,   3.758
134,   4.753
135,   5.600
136,   6.192
137,   6.506
138,   6.554
139,   6.501
140,   6.176
141,   5.587
142,   4.855
143,   4.093
144,   3.300
145,   2.603
146,   1.963
147,   1.478
148,   1.100
149,   0.814
150,   0.612
151,   0.456
152,   0.355
153,   0.305
154,   0.230
155,   0.193
156,   0.156
157,   0.147
158,   0.136
159,   0.116
160,   0.105
161,   0.095
162,   0.075
163,   0.077
164,   0.081
165,   0.077
166,   0.073
167,   0.051
168,   0.061
169,   0.070
170,   0.091
171,   0.081
172,   0.085
173,   0.082
174,   0.064
175,   0.064
176,   0.073
177,   0.082
178,   0.060
179,   0.055
180,   0.059
181,   0.066
182,   0.058
183,   0.048
184,   0.049
185,   0.036
186,   0.023
187,   0.048
188,   0.034
189,   0.017
190,   0.023
191,   0.038
192,   0.048
193,   0.024
194,   0.021
195,   0.037
196,   0.030
197,   0.038
198,   0.022
199,   0.029
200,   0.015
201,   0.023
202,   0.027
203,   0.028
204,   0.041
205,   0.027
206,   0.020
207,   0.010
208,   0.029
209,   0.029
210,   0.036
211,   0.047
212,   0.032
213,   0.029
214,   0.037
215,   0.050
216,   0.038
217,   0.032
218,   0.038
219,   0.060
220,   0.039
221,   0.044
222,   0.045
223,   0.030
224,   0.020
225,   0.011
226,   0.029
227,   0.030
228,   0.029
229,   0.026
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 14:36:22,4               ,34,TC,200,2,3,2,0.005476,mg/L,0.654900,0.014556,265.796387,0.029700,4.545262
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.015769,0.676000,,50,1.000000,,TC3
2,115,229,115,-0.004816,0.633900,,50,1.000000,,TC3
