Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 11:47:40,4               ,61,TC,800,1,1,1,6.598281,mg/L,15.580000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,6.598281,15.580000,,50,1.000000,,TC3
ID,Peak Data
61,   0.785
62,   0.742
63,   0.698
64,   0.655
65,   0.607
66,   0.560
67,   0.541
68,   0.514
69,   0.471
70,   0.458
71,   0.425
72,   0.412
73,   0.399
74,   0.385
75,   0.378
76,   0.365
77,   0.348
78,   0.317
79,   0.325
80,   0.301
81,   0.269
82,   0.263
83,   0.256
84,   0.233
85,   0.230
86,   0.227
87,   0.229
88,   0.230
89,   0.207
90,   0.202
91,   0.204
92,   0.197
93,   0.179
94,   0.164
95,   0.159
96,   0.154
97,   0.165
98,   0.155
99,   0.148
100,   0.129
101,   0.132
102,   0.121
103,   0.132
104,   0.128
105,   0.116
106,   0.116
107,   0.104
108,   0.098
109,   0.088
110,   0.090
111,   0.113
112,   0.097
113,   0.091
114,   0.108
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 11:57:5,4               ,62,TC,800,1,1,1,10.619557,mg/L,24.180000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,10.619557,24.180000,,50,1.000000,,TC3
ID,Peak Data
0,   0.033
1,   0.020
2,   0.009
3,   0.018
4,   0.021
5,   0.018
6,   0.005
7,   0.021
8,   0.025
9,   0.011
10,   0.030
11,   0.029
12,   0.048
13,   0.048
14,   0.017
15,   0.072
16,   0.172
17,   0.445
18,   0.839
19,   1.441
20,   2.175
21,   3.037
22,   3.951
23,   4.876
24,   5.752
25,   6.498
26,   7.129
27,   7.654
28,   8.037
29,   8.314
30,   8.574
31,   8.813
32,   9.032
33,   9.275
34,   9.443
35,   9.537
36,   9.565
37,   9.552
38,   9.465
39,   9.210
40,   8.862
41,   8.414
42,   7.883
43,   7.289
44,   6.685
45,   6.043
46,   5.445
47,   4.883
48,   4.356
49,   3.868
50,   3.435
51,   3.024
52,   2.686
53,   2.409
54,   2.137
55,   1.938
56,   1.718
57,   1.556
58,   1.382
59,   1.264
60,   1.144
61,   1.025
62,   0.946
63,   0.845
64,   0.783
65,   0.712
66,   0.670
67,   0.590
68,   0.547
69,   0.498
70,   0.474
71,   0.449
72,   0.386
73,   0.372
74,   0.366
75,   0.340
76,   0.316
77,   0.274
78,   0.265
79,   0.268
80,   0.234
81,   0.232
82,   0.209
83,   0.195
84,   0.187
85,   0.182
86,   0.163
87,   0.153
88,   0.151
89,   0.156
90,   0.140
91,   0.117
92,   0.108
93,   0.126
94,   0.111
95,   0.114
96,   0.115
97,   0.116
98,   0.113
99,   0.101
100,   0.083
101,   0.092
102,   0.087
103,   0.085
104,   0.088
105,   0.066
106,   0.070
107,   0.077
108,   0.052
109,   0.043
110,   0.041
111,   0.054
112,   0.063
113,   0.066
114,   0.052
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 11:57:5,4               ,62,IC,800,1,1,1,-1.183617,mg/L,26.830000,0.000000,0.000000,0.000000,0.000000,11.803175
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.183617,26.830000,,800,1.000000,,IC2
ID,Peak Data
0,   0.015
1,   0.033
2,   0.021
3,   0.003
4,  -0.005
5,  -0.002
6,  -0.008
7,  -0.011
8,  -0.006
9,  -0.007
10,   0.002
11,  -0.005
12,   0.014
13,   0.044
14,   0.136
15,   0.361
16,   0.767
17,   1.452
18,   2.529
19,   3.956
20,   5.679
21,   7.579
22,   9.553
23,  11.430
24,  13.009
25,  14.193
26,  14.897
27,  15.122
28,  15.108
29,  14.789
30,  14.123
31,  13.176
32,  12.078
33,  10.955
34,   9.840
35,   8.775
36,   7.808
37,   6.958
38,   6.183
39,   5.493
40,   4.925
41,   4.380
42,   3.957
43,   3.576
44,   3.243
45,   2.961
46,   2.712
47,   2.484
48,   2.308
49,   2.159
50,   2.010
51,   1.897
52,   1.759
53,   1.636
54,   1.534
55,   1.431
56,   1.363
57,   1.255
58,   1.171
59,   1.085
60,   1.014
61,   0.940
62,   0.870
63,   0.807
64,   0.789
65,   0.737
66,   0.673
67,   0.650
68,   0.625
69,   0.587
70,   0.581
71,   0.533
72,   0.503
73,   0.488
74,   0.477
75,   0.439
76,   0.403
77,   0.396
78,   0.392
79,   0.360
80,   0.346
81,   0.309
82,   0.325
83,   0.328
84,   0.281
85,   0.290
86,   0.241
87,   0.251
88,   0.237
89,   0.231
90,   0.231
91,   0.222
92,   0.204
93,   0.203
94,   0.199
95,   0.187
96,   0.160
97,   0.178
98,   0.170
99,   0.163
100,   0.154
101,   0.142
102,   0.135
103,   0.133
104,   0.109
105,   0.127
106,   0.126
107,   0.106
108,   0.136
109,   0.142
110,   0.107
111,   0.107
112,   0.110
113,   0.088
114,   0.090
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 12:6:30,4               ,63,TC,800,1,1,1,7.304343,mg/L,17.090000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,7.304343,17.090000,,50,1.000000,,TC3
ID,Peak Data
0,   0.015
1,   0.024
2,   0.001
3,   0.023
4,   0.018
5,   0.021
6,   0.017
7,   0.022
8,   0.021
9,   0.031
10,   0.046
11,   0.055
12,   0.083
13,   0.091
14,   0.070
15,   0.108
16,   0.225
17,   0.504
18,   0.954
19,   1.593
20,   2.381
21,   3.253
22,   4.143
23,   5.029
24,   5.795
25,   6.368
26,   6.794
27,   7.045
28,   7.158
29,   7.163
30,   7.154
31,   7.071
32,   6.995
33,   6.902
34,   6.810
35,   6.684
36,   6.539
37,   6.362
38,   6.144
39,   5.888
40,   5.549
41,   5.173
42,   4.767
43,   4.346
44,   3.926
45,   3.498
46,   3.093
47,   2.734
48,   2.409
49,   2.109
50,   1.849
51,   1.603
52,   1.415
53,   1.233
54,   1.076
55,   0.925
56,   0.846
57,   0.736
58,   0.645
59,   0.560
60,   0.514
61,   0.463
62,   0.433
63,   0.358
64,   0.328
65,   0.306
66,   0.252
67,   0.244
68,   0.232
69,   0.207
70,   0.198
71,   0.179
72,   0.163
73,   0.179
74,   0.182
75,   0.141
76,   0.148
77,   0.152
78,   0.127
79,   0.128
80,   0.126
81,   0.108
82,   0.095
83,   0.086
84,   0.093
85,   0.103
86,   0.102
87,   0.072
88,   0.087
89,   0.084
90,   0.067
91,   0.073
92,   0.073
93,   0.067
94,   0.066
95,   0.057
96,   0.063
97,   0.060
98,   0.047
99,   0.058
100,   0.057
101,   0.051
102,   0.063
103,   0.056
104,   0.067
105,   0.055
106,   0.060
107,   0.058
108,   0.057
109,   0.042
110,   0.042
111,   0.063
112,   0.045
113,   0.049
114,   0.053
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 12:6:30,4               ,63,IC,800,1,1,1,-1.364473,mg/L,22.900000,0.000000,0.000000,0.000000,0.000000,8.668816
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.364473,22.900000,,800,1.000000,,IC2
ID,Peak Data
0,   0.003
1,   0.013
2,   0.020
3,   0.011
4,   0.011
5,   0.021
6,   0.021
7,   0.022
8,   0.024
9,   0.017
10,   0.008
11,   0.011
12,   0.024
13,   0.044
14,   0.127
15,   0.305
16,   0.657
17,   1.256
18,   2.146
19,   3.301
20,   4.747
21,   6.350
22,   7.972
23,   9.565
24,  10.955
25,  12.022
26,  12.681
27,  12.909
28,  12.905
29,  12.692
30,  12.155
31,  11.375
32,  10.455
33,   9.490
34,   8.510
35,   7.622
36,   6.820
37,   6.086
38,   5.449
39,   4.896
40,   4.413
41,   4.009
42,   3.630
43,   3.290
44,   3.015
45,   2.733
46,   2.483
47,   2.285
48,   2.109
49,   1.940
50,   1.765
51,   1.633
52,   1.499
53,   1.390
54,   1.284
55,   1.198
56,   1.119
57,   1.038
58,   0.954
59,   0.874
60,   0.824
61,   0.764
62,   0.711
63,   0.673
64,   0.627
65,   0.588
66,   0.551
67,   0.522
68,   0.494
69,   0.459
70,   0.436
71,   0.427
72,   0.406
73,   0.375
74,   0.370
75,   0.362
76,   0.342
77,   0.331
78,   0.309
79,   0.305
80,   0.279
81,   0.256
82,   0.256
83,   0.247
84,   0.229
85,   0.212
86,   0.194
87,   0.190
88,   0.172
89,   0.147
90,   0.163
91,   0.159
92,   0.132
93,   0.125
94,   0.126
95,   0.106
96,   0.112
97,   0.114
98,   0.120
99,   0.117
100,   0.106
101,   0.100
102,   0.103
103,   0.094
104,   0.083
105,   0.101
106,   0.089
107,   0.063
108,   0.066
109,   0.084
110,   0.082
111,   0.048
112,   0.060
113,   0.060
114,   0.054
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 12:15:55,4               ,64,TC,800,1,1,1,6.140043,mg/L,14.600000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,6.140043,14.600000,,50,1.000000,,TC3
ID,Peak Data
0,   0.021
1,   0.030
2,   0.033
3,   0.029
4,   0.029
5,   0.032
6,   0.026
7,   0.011
8,   0.022
9,   0.023
10,   0.013
11,   0.020
12,   0.033
13,   0.018
14,   0.045
15,   0.071
16,   0.141
17,   0.374
18,   0.718
19,   1.206
20,   1.776
21,   2.424
22,   3.122
23,   3.775
24,   4.339
25,   4.781
26,   5.117
27,   5.311
28,   5.385
29,   5.407
30,   5.398
31,   5.385
32,   5.354
33,   5.363
34,   5.380
35,   5.376
36,   5.384
37,   5.372
38,   5.314
39,   5.208
40,   5.054
41,   4.817
42,   4.537
43,   4.235
44,   3.872
45,   3.529
46,   3.175
47,   2.845
48,   2.536
49,   2.250
50,   1.993
51,   1.767
52,   1.559
53,   1.370
54,   1.206
55,   1.081
56,   0.952
57,   0.833
58,   0.731
59,   0.634
60,   0.585
61,   0.482
62,   0.436
63,   0.408
64,   0.355
65,   0.334
66,   0.307
67,   0.271
68,   0.241
69,   0.228
70,   0.191
71,   0.187
72,   0.165
73,   0.161
74,   0.149
75,   0.138
76,   0.120
77,   0.095
78,   0.103
79,   0.104
80,   0.098
81,   0.110
82,   0.108
83,   0.098
84,   0.108
85,   0.109
86,   0.080
87,   0.085
88,   0.072
89,   0.076
90,   0.072
91,   0.075
92,   0.066
93,   0.052
94,   0.053
95,   0.060
96,   0.051
97,   0.045
98,   0.041
99,   0.041
100,   0.038
101,   0.032
102,   0.029
103,   0.021
104,   0.024
105,   0.026
106,   0.030
107,   0.042
108,   0.033
109,   0.032
110,   0.027
111,   0.029
112,   0.042
113,   0.036
114,   0.029
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 12:15:55,4               ,64,IC,800,1,1,1,-1.306489,mg/L,24.160000,0.000000,0.000000,0.000000,0.000000,7.446532
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.306489,24.160000,,800,1.000000,,IC2
ID,Peak Data
0,   0.029
1,   0.047
2,   0.026
3,   0.014
4,   0.016
5,   0.006
6,  -0.007
7,  -0.001
8,  -0.006
9,   0.011
10,   0.011
11,   0.009
12,   0.018
13,   0.041
14,   0.131
15,   0.318
16,   0.671
17,   1.274
18,   2.146
19,   3.250
20,   4.598
21,   6.105
22,   7.630
23,   9.073
24,  10.367
25,  11.364
26,  12.017
27,  12.292
28,  12.343
29,  12.257
30,  11.889
31,  11.309
32,  10.620
33,   9.815
34,   8.991
35,   8.221
36,   7.468
37,   6.765
38,   6.135
39,   5.542
40,   5.003
41,   4.526
42,   4.104
43,   3.696
44,   3.348
45,   3.036
46,   2.759
47,   2.537
48,   2.306
49,   2.134
50,   1.951
51,   1.816
52,   1.686
53,   1.571
54,   1.476
55,   1.386
56,   1.318
57,   1.215
58,   1.127
59,   1.067
60,   1.008
61,   0.952
62,   0.896
63,   0.852
64,   0.792
65,   0.756
66,   0.718
67,   0.688
68,   0.644
69,   0.626
70,   0.614
71,   0.605
72,   0.597
73,   0.567
74,   0.554
75,   0.521
76,   0.494
77,   0.499
78,   0.468
79,   0.461
80,   0.441
81,   0.405
82,   0.408
83,   0.390
84,   0.367
85,   0.364
86,   0.347
87,   0.336
88,   0.327
89,   0.316
90,   0.317
91,   0.309
92,   0.286
93,   0.279
94,   0.257
95,   0.271
96,   0.243
97,   0.256
98,   0.238
99,   0.226
100,   0.225
101,   0.185
102,   0.184
103,   0.185
104,   0.206
105,   0.208
106,   0.203
107,   0.178
108,   0.180
109,   0.192
110,   0.166
111,   0.172
112,   0.167
113,   0.160
114,   0.177
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 12:25:20,4               ,65,TC,800,1,1,1,6.691800,mg/L,15.780000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,6.691800,15.780000,,50,1.000000,,TC3
ID,Peak Data
0,   0.035
1,   0.024
2,   0.014
3,   0.008
4,   0.015
5,  -0.004
6,   0.007
7,   0.006
8,   0.013
9,   0.010
10,   0.036
11,   0.030
12,   0.026
13,   0.035
14,   0.024
15,   0.037
16,   0.165
17,   0.433
18,   0.840
19,   1.427
20,   2.155
21,   2.953
22,   3.758
23,   4.528
24,   5.191
25,   5.688
26,   6.035
27,   6.270
28,   6.371
29,   6.370
30,   6.338
31,   6.313
32,   6.265
33,   6.228
34,   6.185
35,   6.141
36,   6.047
37,   5.955
38,   5.772
39,   5.536
40,   5.216
41,   4.857
42,   4.468
43,   4.061
44,   3.663
45,   3.262
46,   2.869
47,   2.570
48,   2.241
49,   1.979
50,   1.750
51,   1.508
52,   1.358
53,   1.207
54,   1.072
55,   0.954
56,   0.851
57,   0.770
58,   0.682
59,   0.625
60,   0.566
61,   0.503
62,   0.487
63,   0.433
64,   0.407
65,   0.365
66,   0.323
67,   0.296
68,   0.289
69,   0.276
70,   0.253
71,   0.250
72,   0.219
73,   0.213
74,   0.202
75,   0.209
76,   0.191
77,   0.167
78,   0.157
79,   0.143
80,   0.133
81,   0.129
82,   0.094
83,   0.094
84,   0.092
85,   0.086
86,   0.093
87,   0.101
88,   0.078
89,   0.077
90,   0.074
91,   0.052
92,   0.062
93,   0.068
94,   0.059
95,   0.048
96,   0.048
97,   0.057
98,   0.051
99,   0.066
100,   0.066
101,   0.048
102,   0.058
103,   0.052
104,   0.041
105,   0.043
106,   0.049
107,   0.048
108,   0.042
109,   0.026
110,   0.023
111,   0.034
112,   0.038
113,   0.033
114,   0.032
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 12:25:20,4               ,65,IC,800,1,1,1,-1.345145,mg/L,23.320000,0.000000,0.000000,0.000000,0.000000,8.036944
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.345145,23.320000,,800,1.000000,,IC2
ID,Peak Data
0,   0.011
1,  -0.002
2,  -0.011
3,   0.000
4,   0.008
5,  -0.007
6,  -0.012
7,  -0.026
8,  -0.022
9,  -0.008
10,   0.014
11,  -0.007
12,  -0.023
13,   0.001
14,   0.107
15,   0.270
16,   0.615
17,   1.233
18,   2.176
19,   3.389
20,   4.838
21,   6.455
22,   8.069
23,   9.618
24,  10.934
25,  11.894
26,  12.460
27,  12.580
28,  12.560
29,  12.270
30,  11.708
31,  10.926
32,  10.030
33,   9.075
34,   8.152
35,   7.310
36,   6.565
37,   5.879
38,   5.261
39,   4.746
40,   4.317
41,   3.935
42,   3.578
43,   3.275
44,   3.026
45,   2.794
46,   2.571
47,   2.368
48,   2.194
49,   2.045
50,   1.889
51,   1.760
52,   1.633
53,   1.527
54,   1.428
55,   1.326
56,   1.237
57,   1.143
58,   1.049
59,   0.985
60,   0.923
61,   0.863
62,   0.817
63,   0.778
64,   0.724
65,   0.693
66,   0.664
67,   0.657
68,   0.629
69,   0.598
70,   0.587
71,   0.589
72,   0.553
73,   0.526
74,   0.502
75,   0.480
76,   0.470
77,   0.425
78,   0.423
79,   0.402
80,   0.409
81,   0.380
82,   0.381
83,   0.367
84,   0.347
85,   0.347
86,   0.317
87,   0.328
88,   0.330
89,   0.309
90,   0.296
91,   0.276
92,   0.268
93,   0.271
94,   0.244
95,   0.238
96,   0.239
97,   0.227
98,   0.234
99,   0.212
100,   0.224
101,   0.230
102,   0.216
103,   0.221
104,   0.224
105,   0.227
106,   0.195
107,   0.188
108,   0.201
109,   0.198
110,   0.200
111,   0.203
112,   0.196
113,   0.187
114,   0.172
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 12:34:45,4               ,66,TC,800,1,1,1,6.275644,mg/L,14.890000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,6.275644,14.890000,,50,1.000000,,TC3
ID,Peak Data
0,   0.001
1,   0.011
2,   0.007
3,   0.001
4,   0.016
5,   0.014
6,   0.021
7,   0.003
8,   0.003
9,   0.010
10,   0.013
11,   0.001
12,   0.006
13,   0.008
14,   0.024
15,   0.043
16,   0.116
17,   0.308
18,   0.594
19,   1.009
20,   1.581
21,   2.242
22,   2.872
23,   3.503
24,   4.078
25,   4.547
26,   4.885
27,   5.098
28,   5.235
29,   5.266
30,   5.267
31,   5.286
32,   5.320
33,   5.376
34,   5.453
35,   5.539
36,   5.583
37,   5.578
38,   5.567
39,   5.505
40,   5.361
41,   5.136
42,   4.870
43,   4.545
44,   4.177
45,   3.784
46,   3.411
47,   3.043
48,   2.707
49,   2.370
50,   2.112
51,   1.856
52,   1.625
53,   1.434
54,   1.284
55,   1.131
56,   0.992
57,   0.865
58,   0.781
59,   0.705
60,   0.620
61,   0.567
62,   0.502
63,   0.458
64,   0.404
65,   0.390
66,   0.355
67,   0.291
68,   0.263
69,   0.259
70,   0.243
71,   0.221
72,   0.184
73,   0.179
74,   0.177
75,   0.176
76,   0.168
77,   0.113
78,   0.103
79,   0.116
80,   0.111
81,   0.104
82,   0.095
83,   0.091
84,   0.076
85,   0.076
86,   0.075
87,   0.075
88,   0.074
89,   0.082
90,   0.070
91,   0.069
92,   0.051
93,   0.049
94,   0.048
95,   0.020
96,   0.046
97,   0.045
98,   0.019
99,   0.033
100,   0.048
101,   0.048
102,   0.043
103,   0.048
104,   0.041
105,   0.042
106,   0.046
107,   0.030
108,   0.042
109,   0.024
110,   0.020
111,   0.030
112,   0.028
113,   0.023
114,   0.017
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 12:34:45,4               ,66,IC,800,1,1,1,-1.370916,mg/L,22.760000,0.000000,0.000000,0.000000,0.000000,7.646560
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,-1.370916,22.760000,,800,1.000000,,IC2
ID,Peak Data
0,   0.019
1,   0.026
2,   0.033
3,   0.030
4,   0.022
5,   0.027
6,   0.011
7,   0.031
8,   0.025
9,   0.007
10,   0.023
11,   0.023
12,   0.030
13,   0.040
14,   0.138
15,   0.301
16,   0.672
17,   1.318
18,   2.255
19,   3.511
20,   4.995
21,   6.613
22,   8.220
23,   9.711
24,  10.969
25,  11.842
26,  12.318
27,  12.371
28,  12.335
29,  12.015
30,  11.419
31,  10.656
32,   9.762
33,   8.826
34,   7.948
35,   7.147
36,   6.385
37,   5.734
38,   5.176
39,   4.689
40,   4.261
41,   3.842
42,   3.501
43,   3.222
44,   2.973
45,   2.718
46,   2.509
47,   2.301
48,   2.112
49,   1.961
50,   1.814
51,   1.672
52,   1.559
53,   1.456
54,   1.348
55,   1.269
56,   1.191
57,   1.125
58,   1.058
59,   0.992
60,   0.935
61,   0.903
62,   0.864
63,   0.805
64,   0.761
65,   0.744
66,   0.709
67,   0.663
68,   0.631
69,   0.595
70,   0.563
71,   0.551
72,   0.522
73,   0.511
74,   0.504
75,   0.460
76,   0.433
77,   0.430
78,   0.411
79,   0.383
80,   0.386
81,   0.382
82,   0.358
83,   0.331
84,   0.339
85,   0.324
86,   0.290
87,   0.288
88,   0.294
89,   0.282
90,   0.288
91,   0.294
92,   0.286
93,   0.277
94,   0.266
95,   0.253
96,   0.231
97,   0.229
98,   0.203
99,   0.224
100,   0.215
101,   0.237
102,   0.201
103,   0.197
104,   0.178
105,   0.194
106,   0.193
107,   0.186
108,   0.166
109,   0.154
110,   0.134
111,   0.157
112,   0.156
113,   0.148
114,   0.155
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 12:44:10,4               ,67,TC,800,1,1,1,5.606990,mg/L,13.460000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,5.606990,13.460000,,50,1.000000,,TC3
ID,Peak Data
0,  -0.007
1,   0.001
2,   0.006
3,  -0.007
4,  -0.001
5,   0.000
6,  -0.011
7,   0.013
8,   0.009
9,   0.014
10,  -0.008
11,   0.001
12,  -0.005
13,  -0.007
14,   0.001
15,   0.033
16,   0.141
17,   0.403
18,   0.766
19,   1.306
20,   1.975
21,   2.709
22,   3.468
23,   4.197
24,   4.822
25,   5.297
26,   5.639
27,   5.819
28,   5.874
29,   5.858
30,   5.785
31,   5.643
32,   5.463
33,   5.280
34,   5.111
35,   4.922
36,   4.765
37,   4.603
38,   4.447
39,   4.287
40,   4.103
41,   3.889
42,   3.635
43,   3.380
44,   3.124
45,   2.851
46,   2.595
47,   2.307
48,   2.046
49,   1.811
50,   1.574
51,   1.373
52,   1.175
53,   1.003
54,   0.857
55,   0.733
56,   0.637
57,   0.554
58,   0.466
59,   0.392
60,   0.319
61,   0.277
62,   0.244
63,   0.191
64,   0.185
65,   0.160
66,   0.119
67,   0.109
68,   0.097
69,   0.062
70,   0.060
71,   0.069
72,   0.063
73,   0.042
74,   0.044
75,   0.035
76,   0.041
77,   0.020
78,   0.039
79,   0.013
80,   0.015
81,   0.004
82,   0.002
83,   0.004
84,   0.009
85,   0.013
