Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 10:9:6,4               ,18,IC,200,2,3,2,4.840359,mg/L,7.534500,0.051797,1.070102,0.146300,1.942678,8.469952
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.876985,7.638000,,50,1.000000,,IC1
2,115,229,115,4.803733,7.431000,,50,1.000000,,IC1
ID,Peak Data
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 10:27:49,4               ,19,TC,200,2,3,2,12.503514,mg/L,26.215000,0.217824,1.742105,0.445400,1.699322
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,156,157,12.657539,26.530000,,50,1.000000,,TC3
2,157,286,130,12.349489,25.900000,,50,1.000000,,TC3
ID,Peak Data
0,   0.025
1,   0.016
2,   0.013
3,   0.020
4,   0.024
5,   0.029
6,   0.025
7,   0.015
8,   0.018
9,   0.029
10,   0.027
11,   0.049
12,   0.051
13,   0.037
14,   0.032
15,   0.064
16,   0.114
17,   0.317
18,   0.573
19,   0.972
20,   1.451
21,   2.048
22,   2.668
23,   3.330
24,   3.998
25,   4.658
26,   5.243
27,   5.800
28,   6.301
29,   6.810
30,   7.307
31,   7.765
32,   8.233
33,   8.699
34,   9.098
35,   9.452
36,   9.746
37,   9.846
38,   9.856
39,   9.807
40,   9.675
41,   9.376
42,   8.999
43,   8.550
44,   8.055
45,   7.504
46,   6.942
47,   6.374
48,   5.838
49,   5.336
50,   4.801
51,   4.348
52,   3.941
53,   3.558
54,   3.210
55,   2.909
56,   2.623
57,   2.383
58,   2.165
59,   1.974
60,   1.813
61,   1.653
62,   1.527
63,   1.414
64,   1.310
65,   1.234
66,   1.146
67,   1.076
68,   1.035
69,   0.947
70,   0.913
71,   0.829
72,   0.799
73,   0.749
74,   0.724
75,   0.693
76,   0.646
77,   0.638
78,   0.592
79,   0.572
80,   0.557
81,   0.512
82,   0.490
83,   0.488
84,   0.470
85,   0.439
86,   0.419
87,   0.430
88,   0.419
89,   0.415
90,   0.367
91,   0.364
92,   0.353
93,   0.346
94,   0.330
95,   0.323
96,   0.306
97,   0.306
98,   0.308
99,   0.296
100,   0.291
101,   0.280
102,   0.262
103,   0.233
104,   0.238
105,   0.242
106,   0.242
107,   0.234
108,   0.237
109,   0.215
110,   0.213
111,   0.219
112,   0.202
113,   0.190
114,   0.212
115,   0.210
116,   0.183
117,   0.174
118,   0.171
119,   0.174
120,   0.168
121,   0.176
122,   0.175
123,   0.147
124,   0.163
125,   0.164
126,   0.172
127,   0.161
128,   0.153
129,   0.138
130,   0.142
131,   0.135
132,   0.136
133,   0.138
134,   0.136
135,   0.129
136,   0.128
137,   0.126
138,   0.117
139,   0.136
140,   0.131
141,   0.121
142,   0.129
143,   0.133
144,   0.120
145,   0.113
146,   0.119
147,   0.120
148,   0.123
149,   0.098
150,   0.113
151,   0.111
152,   0.104
153,   0.079
154,   0.063
155,   0.087
156,   0.091
157,   0.004
158,  -0.001
159,   0.017
160,   0.014
161,   0.012
162,   0.005
163,   0.007
164,  -0.010
165,  -0.001
166,   0.011
167,   0.023
168,   0.029
169,   0.030
170,   0.027
171,   0.052
172,   0.135
173,   0.331
174,   0.685
175,   1.154
176,   1.803
177,   2.549
178,   3.375
179,   4.227
180,   5.047
181,   5.787
182,   6.415
183,   6.927
184,   7.353
185,   7.690
186,   8.003
187,   8.268
188,   8.539
189,   8.813
190,   9.044
191,   9.232
192,   9.317
193,   9.324
194,   9.300
195,   9.136
196,   8.928
197,   8.589
198,   8.155
199,   7.690
200,   7.164
201,   6.646
202,   6.113
203,   5.571
204,   5.080
205,   4.637
206,   4.218
207,   3.822
208,   3.488
209,   3.175
210,   2.911
211,   2.648
212,   2.451
213,   2.241
214,   2.052
215,   1.885
216,   1.748
217,   1.636
218,   1.522
219,   1.425
220,   1.313
221,   1.251
222,   1.143
223,   1.073
224,   1.025
225,   0.954
226,   0.892
227,   0.847
228,   0.806
229,   0.761
230,   0.717
231,   0.703
232,   0.657
233,   0.615
234,   0.581
235,   0.560
236,   0.518
237,   0.489
238,   0.461
239,   0.432
240,   0.417
241,   0.405
242,   0.391
243,   0.382
244,   0.365
245,   0.320
246,   0.336
247,   0.333
248,   0.291
249,   0.295
250,   0.268
251,   0.278
252,   0.275
253,   0.252
254,   0.256
255,   0.244
256,   0.213
257,   0.188
258,   0.169
259,   0.161
260,   0.171
261,   0.165
262,   0.154
263,   0.152
264,   0.162
265,   0.162
266,   0.141
267,   0.138
268,   0.139
269,   0.129
270,   0.129
271,   0.103
272,   0.090
273,   0.082
274,   0.090
275,   0.090
276,   0.078
277,   0.100
278,   0.098
279,   0.086
280,   0.085
281,   0.067
282,   0.058
283,   0.048
284,   0.061
285,   0.050
286,   0.056
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 10:27:49,4               ,19,IC,200,3,3,3,4.829566,mg/L,7.504000,0.004504,0.093259,0.012700,0.169615,7.673948
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.911664,7.736000,,50,1.000000,E,IC1
2,115,229,115,4.832751,7.513000,,50,1.000000,,IC1
3,230,344,115,4.826381,7.495000,,50,1.000000,,IC1
ID,Peak Data
0,  -0.001
1,   0.013
2,   0.031
3,   0.027
4,   0.018
5,   0.030
6,   0.027
7,   0.021
8,   0.008
9,   0.008
10,   0.015
11,  -0.004
12,   0.047
13,   0.171
14,   0.439
15,   0.888
16,   1.592
17,   2.490
18,   3.544
19,   4.620
20,   5.540
21,   6.294
22,   6.748
23,   6.856
24,   6.837
25,   6.602
26,   6.062
27,   5.332
28,   4.529
29,   3.689
30,   2.922
31,   2.233
32,   1.674
33,   1.283
34,   0.936
35,   0.693
36,   0.514
37,   0.403
38,   0.318
39,   0.234
40,   0.191
41,   0.155
42,   0.147
43,   0.134
44,   0.123
45,   0.107
46,   0.099
47,   0.091
48,   0.085
49,   0.073
50,   0.064
51,   0.054
52,   0.049
53,   0.052
54,   0.065
55,   0.085
56,   0.077
57,   0.078
58,   0.070
59,   0.052
60,   0.052
61,   0.067
62,   0.072
63,   0.048
64,   0.045
65,   0.054
66,   0.054
67,   0.033
68,   0.030
69,   0.035
70,   0.046
71,   0.041
72,   0.044
73,   0.042
74,   0.036
75,   0.044
76,   0.032
77,   0.050
78,   0.046
79,   0.057
80,   0.047
81,   0.044
82,   0.033
83,   0.022
84,   0.026
85,   0.045
86,   0.047
87,   0.049
88,   0.030
89,   0.024
90,   0.044
91,   0.043
92,   0.045
93,   0.042
94,   0.032
95,   0.036
96,   0.044
97,   0.042
98,   0.061
99,   0.063
100,   0.060
101,   0.066
102,   0.044
103,   0.044
104,   0.027
105,   0.017
106,   0.016
107,   0.016
108,   0.026
109,   0.030
110,   0.030
111,   0.033
112,   0.033
113,   0.026
114,   0.029
115,   0.011
116,   0.037
117,   0.013
118,  -0.001
119,   0.009
120,   0.008
121,  -0.007
122,   0.004
123,   0.000
124,  -0.021
125,  -0.001
126,   0.001
127,   0.042
128,   0.150
129,   0.438
130,   0.961
131,   1.685
132,   2.610
133,   3.636
134,   4.643
135,   5.525
136,   6.226
137,   6.589
138,   6.663
139,   6.622
140,   6.338
141,   5.784
142,   5.072
143,   4.249
144,   3.451
145,   2.696
146,   2.062
147,   1.534
148,   1.143
149,   0.816
150,   0.610
151,   0.452
152,   0.319
153,   0.246
154,   0.159
155,   0.117
156,   0.108
157,   0.075
158,   0.047
159,   0.035
160,   0.032
161,   0.019
162,   0.021
163,   0.036
164,   0.044
165,   0.029
166,   0.040
167,   0.027
168,   0.023
169,   0.001
170,   0.012
171,   0.009
172,   0.000
173,  -0.010
174,   0.001
175,   0.011
176,  -0.022
177,  -0.013
178,  -0.006
179,  -0.023
180,  -0.028
181,  -0.026
182,  -0.001
183,   0.007
184,  -0.001
185,   0.007
186,   0.001
187,  -0.021
188,  -0.020
189,  -0.017
190,  -0.029
191,   0.004
192,  -0.002
193,  -0.004
194,  -0.007
195,  -0.007
196,  -0.008
197,  -0.010
198,  -0.004
199,  -0.005
200,  -0.002
201,  -0.017
202,  -0.022
203,  -0.018
204,  -0.014
205,  -0.038
206,  -0.032
207,  -0.013
208,  -0.015
209,  -0.024
210,  -0.042
211,  -0.033
212,  -0.036
213,  -0.032
214,  -0.011
215,  -0.008
216,  -0.015
217,   0.004
218,  -0.008
219,  -0.029
220,  -0.030
221,  -0.026
222,  -0.018
223,  -0.027
224,  -0.039
225,  -0.044
226,  -0.048
227,  -0.033
228,  -0.029
229,  -0.034
230,   0.015
231,   0.021
232,   0.013
233,   0.020
234,   0.029
235,   0.024
236,   0.019
237,   0.015
238,   0.023
239,   0.024
240,   0.009
241,   0.025
242,   0.058
243,   0.178
244,   0.464
245,   0.951
246,   1.668
247,   2.592
248,   3.623
249,   4.628
250,   5.500
251,   6.168
252,   6.561
253,   6.654
254,   6.616
255,   6.333
256,   5.782
257,   5.049
258,   4.282
259,   3.453
260,   2.722
261,   2.072
262,   1.552
263,   1.157
264,   0.848
265,   0.646
266,   0.476
267,   0.361
268,   0.270
269,   0.206
270,   0.166
271,   0.130
272,   0.124
273,   0.120
274,   0.087
275,   0.078
276,   0.067
277,   0.051
278,   0.048
279,   0.052
280,   0.055
281,   0.046
282,   0.046
283,   0.061
284,   0.048
285,   0.048
286,   0.042
287,   0.044
288,   0.055
289,   0.067
290,   0.045
291,   0.036
292,   0.027
293,   0.027
294,   0.026
295,   0.036
296,   0.040
297,   0.032
298,   0.026
299,   0.033
300,   0.043
301,   0.041
302,   0.029
303,   0.032
304,   0.032
305,   0.034
306,   0.031
307,   0.025
308,   0.030
309,   0.044
310,   0.038
311,   0.027
312,   0.024
313,   0.024
314,   0.033
315,   0.037
316,   0.044
317,   0.056
318,   0.038
319,   0.020
320,   0.006
321,   0.032
322,   0.039
323,   0.024
324,   0.009
325,   0.013
326,   0.004
327,   0.011
328,   0.034
329,   0.030
330,   0.035
331,   0.049
332,   0.047
333,   0.042
334,   0.035
335,   0.027
336,   0.049
337,   0.057
338,   0.052
339,   0.047
340,   0.045
341,   0.022
342,   0.063
343,   0.060
344,   0.059
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 10:43:0,4               ,20,TC,200,2,3,2,10.894811,mg/L,22.925000,0.024202,0.222146,0.049400,0.215910
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,134,135,10.911924,22.960000,,50,1.000000,,TC3
2,135,265,131,10.877697,22.890000,,50,1.000000,,TC3
ID,Peak Data
0,   0.013
1,   0.020
2,   0.007
3,   0.015
4,   0.041
5,   0.040
6,   0.013
7,   0.021
8,   0.029
9,   0.023
10,   0.027
11,   0.054
12,   0.055
13,   0.064
14,   0.059
15,   0.073
16,   0.189
17,   0.423
18,   0.808
19,   1.318
20,   1.947
21,   2.691
22,   3.482
23,   4.274
24,   5.040
25,   5.716
26,   6.272
27,   6.719
28,   7.063
29,   7.314
30,   7.519
31,   7.705
32,   7.844
33,   7.983
34,   8.060
35,   8.071
36,   8.082
37,   8.032
38,   7.925
39,   7.750
40,   7.519
41,   7.209
42,   6.846
43,   6.464
44,   6.017
45,   5.600
46,   5.170
47,   4.748
48,   4.343
49,   3.967
50,   3.631
51,   3.275
52,   2.973
53,   2.702
54,   2.458
55,   2.244
56,   2.046
57,   1.872
58,   1.703
59,   1.572
60,   1.447
61,   1.339
62,   1.237
63,   1.151
64,   1.069
65,   1.012
66,   0.957
67,   0.905
68,   0.821
69,   0.783
70,   0.764
71,   0.739
72,   0.711
73,   0.654
74,   0.603
75,   0.581
76,   0.562
77,   0.545
78,   0.519
79,   0.480
80,   0.466
81,   0.439
82,   0.408
83,   0.376
84,   0.376
85,   0.380
86,   0.361
87,   0.356
88,   0.356
89,   0.317
90,   0.317
91,   0.312
92,   0.280
93,   0.263
94,   0.238
95,   0.237
96,   0.243
97,   0.233
98,   0.219
99,   0.225
100,   0.224
101,   0.203
102,   0.193
103,   0.203
104,   0.193
105,   0.188
106,   0.185
107,   0.172
108,   0.175
109,   0.167
110,   0.154
111,   0.156
112,   0.149
113,   0.133
114,   0.126
115,   0.134
116,   0.122
117,   0.124
118,   0.108
119,   0.111
120,   0.122
121,   0.114
122,   0.113
123,   0.122
124,   0.100
125,   0.105
126,   0.105
127,   0.093
128,   0.094
129,   0.079
130,   0.086
131,   0.080
132,   0.076
133,   0.073
134,   0.074
135,   0.018
136,   0.034
137,   0.018
138,   0.020
139,   0.004
140,   0.001
141,   0.010
142,   0.006
143,   0.014
144,   0.005
145,   0.022
146,   0.024
147,   0.021
148,   0.014
149,   0.013
150,   0.073
151,   0.213
152,   0.442
153,   0.809
154,   1.267
155,   1.870
156,   2.512
157,   3.219
158,   3.943
159,   4.638
160,   5.285
161,   5.866
162,   6.373
163,   6.825
164,   7.212
165,   7.529
166,   7.802
167,   8.043
168,   8.242
169,   8.324
170,   8.329
171,   8.300
172,   8.214
173,   8.034
174,   7.797
175,   7.463
176,   7.085
177,   6.685
178,   6.234
179,   5.759
180,   5.321
181,   4.900
182,   4.498
183,   4.137
184,   3.786
185,   3.476
186,   3.194
187,   2.913
188,   2.652
189,   2.474
190,   2.258
191,   2.099
192,   1.937
193,   1.808
194,   1.680
195,   1.575
196,   1.449
197,   1.367
198,   1.274
199,   1.220
200,   1.128
201,   1.055
202,   1.008
203,   0.953
204,   0.869
205,   0.836
206,   0.784
207,   0.758
208,   0.694
209,   0.662
210,   0.657
211,   0.610
212,   0.575
213,   0.551
214,   0.526
215,   0.479
216,   0.464
217,   0.461
218,   0.452
219,   0.409
220,   0.378
221,   0.367
222,   0.344
223,   0.324
224,   0.312
225,   0.312
226,   0.315
227,   0.287
228,   0.259
229,   0.273
230,   0.256
231,   0.232
232,   0.230
233,   0.230
234,   0.216
235,   0.207
236,   0.207
237,   0.200
238,   0.198
239,   0.165
240,   0.166
241,   0.157
242,   0.152
243,   0.164
244,   0.149
245,   0.147
246,   0.116
247,   0.125
248,   0.135
249,   0.136
250,   0.100
251,   0.097
252,   0.100
253,   0.094
254,   0.094
255,   0.092
256,   0.097
257,   0.097
258,   0.086
259,   0.088
260,   0.063
261,   0.075
262,   0.077
263,   0.072
264,   0.079
265,   0.073
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 10:43:0,4               ,20,IC,200,2,3,2,4.846375,mg/L,7.551500,0.027775,0.573111,0.078400,1.039381,6.048436
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,4.866015,7.607000,,50,1.000000,,IC1
2,115,229,115,4.826735,7.496000,,50,1.000000,,IC1
ID,Peak Data
0,   0.010
1,   0.012
2,   0.027
3,   0.033
4,   0.036
5,   0.010
6,   0.010
7,   0.015
8,   0.023
9,   0.014
10,  -0.005
11,  -0.008
12,   0.039
13,   0.153
14,   0.433
15,   0.873
16,   1.571
17,   2.474
18,   3.505
19,   4.548
20,   5.499
21,   6.259
22,   6.724
23,   6.869
24,   6.846
25,   6.605
26,   6.109
27,   5.390
28,   4.569
29,   3.735
30,   2.950
31,   2.263
32,   1.715
33,   1.259
34,   0.952
35,   0.677
36,   0.499
37,   0.380
38,   0.296
39,   0.235
40,   0.194
41,   0.150
42,   0.118
43,   0.104
44,   0.095
45,   0.082
46,   0.064
47,   0.053
48,   0.050
49,   0.052
50,   0.051
51,   0.061
52,   0.050
53,   0.032
54,   0.024
55,  -0.001
56,   0.001
57,   0.017
58,   0.013
59,   0.004
60,   0.005
61,   0.008
62,   0.003
63,   0.007
64,   0.003
65,   0.010
66,   0.010
67,   0.013
68,   0.034
69,   0.022
70,   0.014
71,   0.011
72,   0.001
73,   0.004
74,  -0.003
75,  -0.001
76,   0.010
77,   0.003
78,  -0.009
79,  -0.011
80,  -0.011
81,   0.002
82,  -0.003
83,   0.004
84,  -0.011
85,   0.002
86,   0.010
87,  -0.005
88,  -0.001
89,   0.000
90,   0.004
91,  -0.013
92,  -0.022
93,  -0.031
94,  -0.029
95,  -0.018
96,  -0.023
97,  -0.014
98,  -0.013
99,  -0.005
100,  -0.011
101,  -0.027
102,  -0.027
103,  -0.030
104,  -0.028
105,   0.004
106,  -0.003
107,  -0.017
108,  -0.030
109,  -0.022
110,  -0.020
111,  -0.010
112,   0.008
113,   0.013
114,   0.008
115,   0.048
116,   0.029
117,   0.049
118,   0.064
119,   0.057
120,   0.049
121,   0.052
122,   0.064
123,   0.051
124,   0.044
125,   0.033
126,   0.057
127,   0.063
128,   0.209
129,   0.504
130,   1.016
131,   1.721
132,   2.614
133,   3.646
134,   4.634
135,   5.530
136,   6.182
137,   6.599
138,   6.664
139,   6.642
140,   6.338
141,   5.810
142,   5.090
143,   4.282
144,   3.496
145,   2.753
146,   2.115
147,   1.590
148,   1.194
149,   0.890
150,   0.654
151,   0.476
152,   0.370
153,   0.301
154,   0.213
155,   0.196
156,   0.182
157,   0.154
158,   0.138
159,   0.125
160,   0.106
161,   0.088
162,   0.089
163,   0.081
164,   0.086
165,   0.083
166,   0.094
167,   0.069
168,   0.067
169,   0.083
170,   0.064
171,   0.057
172,   0.072
173,   0.080
174,   0.067
175,   0.062
176,   0.069
177,   0.077
178,   0.052
179,   0.050
180,   0.053
181,   0.058
182,   0.050
183,   0.058
184,   0.052
185,   0.064
186,   0.063
187,   0.071
188,   0.069
189,   0.067
190,   0.059
191,   0.048
192,   0.056
193,   0.066
194,   0.079
195,   0.079
196,   0.077
197,   0.073
198,   0.072
199,   0.067
200,   0.066
201,   0.067
202,   0.055
203,   0.063
204,   0.058
205,   0.061
206,   0.062
207,   0.086
208,   0.058
209,   0.052
210,   0.052
211,   0.052
212,   0.041
213,   0.050
214,   0.057
215,   0.051
216,   0.053
217,   0.071
218,   0.076
219,   0.072
220,   0.061
221,   0.070
222,   0.062
223,   0.063
224,   0.052
225,   0.075
226,   0.076
227,   0.048
228,   0.037
229,   0.041
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/9/30 10:58:32,4               ,21,TC,200,2,3,2,10.488968,mg/L,22.095000,0.065693,0.626307,0.134300,0.608057
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,134,135,10.442515,22.000000,,50,1.000000,,TC3
2,135,273,139,10.535419,22.190000,,50,1.000000,,TC3
ID,Peak Data
0,   0.012
1,   0.011
2,   0.014
3,   0.017
4,   0.024
5,   0.032
6,   0.021
7,   0.013
8,   0.027
9,   0.037
10,   0.035
11,   0.035
12,   0.053
13,   0.049
14,   0.063
15,   0.113
16,   0.265
17,   0.556
18,   0.954
19,   1.507
20,   2.174
21,   2.909
22,   3.693
23,   4.448
24,   5.142
25,   5.700
26,   6.178
27,   6.533
28,   6.779
29,   6.960
30,   7.074
31,   7.184
32,   7.263
33,   7.306
34,   7.348
35,   7.365
36,   7.321
37,   7.258
38,   7.107
39,   6.914
40,   6.689
41,   6.393
42,   6.061
43,   5.702
44,   5.336
45,   4.969
46,   4.594
47,   4.262
48,   3.897
49,   3.600
50,   3.315
51,   3.064
52,   2.816
53,   2.578
54,   2.425
55,   2.235
56,   2.091
57,   1.935
58,   1.813
59,   1.679
60,   1.580
61,   1.493
62,   1.405
63,   1.321
64,   1.227
65,   1.162
66,   1.099
67,   1.053
68,   1.006
69,   0.932
70,   0.871
71,   0.820
72,   0.789
73,   0.771
74,   0.742
75,   0.680
76,   0.674
77,   0.635
78,   0.576
79,   0.551
80,   0.541
81,   0.510
82,   0.485
83,   0.463
84,   0.441
85,   0.421
86,   0.419
87,   0.396
88,   0.378
89,   0.370
90,   0.373
91,   0.349
92,   0.328
93,   0.306
94,   0.275
95,   0.269
96,   0.260
97,   0.252
98,   0.250
99,   0.241
100,   0.244
101,   0.226
102,   0.210
103,   0.195
104,   0.179
105,   0.175
106,   0.173
107,   0.156
108,   0.148
109,   0.141
110,   0.144
111,   0.156
112,   0.160
113,   0.147
114,   0.134
115,   0.157
116,   0.149
117,   0.120
118,   0.120
119,   0.118
120,   0.127
121,   0.129
122,   0.125
123,   0.090
124,   0.102
125,   0.092
126,   0.075
127,   0.091
128,   0.092
129,   0.086
130,   0.107
131,   0.089
132,   0.088
133,   0.085
134,   0.086
135,  -0.020
136,  -0.018
137,  -0.029
138,  -0.022
139,  -0.010
140,  -0.010
141,  -0.011
142,  -0.026
143,  -0.007
144,  -0.010
145,  -0.014
146,   0.012
147,   0.008
148,   0.037
149,   0.054
150,   0.144
151,   0.352
152,   0.647
153,   1.106
154,   1.711
155,   2.375
156,   3.129
157,   3.842
158,   4.550
159,   5.130
160,   5.634
161,   6.035
162,   6.313
163,   6.548
164,   6.697
165,   6.842
166,   6.975
167,   7.115
168,   7.236
169,   7.318
170,   7.357
171,   7.356
172,   7.293
173,   7.169
174,   6.986
175,   6.709
176,   6.422
177,   6.060
178,   5.681
179,   5.277
180,   4.888
181,   4.510
182,   4.128
183,   3.791
184,   3.469
185,   3.205
186,   2.959
187,   2.688
188,   2.478
189,   2.306
190,   2.116
191,   1.985
192,   1.844
193,   1.711
194,   1.603
195,   1.469
196,   1.392
197,   1.309
198,   1.227
199,   1.174
200,   1.115
201,   1.054
202,   1.004
203,   0.964
204,   0.911
205,   0.846
206,   0.823
207,   0.772
208,   0.740
209,   0.711
210,   0.679
211,   0.638
212,   0.631
213,   0.569
214,   0.548
215,   0.510
216,   0.489
217,   0.452
218,   0.442
219,   0.405
220,   0.401
221,   0.383
222,   0.350
223,   0.319
224,   0.314
225,   0.300
226,   0.305
227,   0.277
228,   0.237
229,   0.228
230,   0.229
231,   0.227
232,   0.228
233,   0.218
234,   0.209
235,   0.193
236,   0.210
237,   0.206
238,   0.157
239,   0.177
240,   0.175
241,   0.155
242,   0.125
243,   0.131
244,   0.129
245,   0.120
246,   0.092
247,   0.089
248,   0.095
249,   0.102
250,   0.101
251,   0.101
252,   0.081
253,   0.069
254,   0.093
255,   0.075
256,   0.069
257,   0.066
258,   0.055
259,   0.020
260,   0.031
261,   0.021
262,   0.018
263,   0.021
264,   0.038
265,   0.050
266,   0.043
267,   0.045
268,   0.035
269,   0.030
270,   0.023
271,   0.002
272,   0.006
273,   0.014
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/9/30 10:58:32,4               ,21,IC,200,2,3,2,4.988986,mg/L,7.954500,0.054799,1.098406,0.154800,1.946777,5.499982
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,5.027735,8.064000,,50,1.000000,,IC1
2,115,229,115,4.950237,7.845000,,50,1.000000,,IC1
