Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 11:43:2,4               ,64,IC,800,1,1,1,0.695169,mg/L,26.690000,0.000000,0.000000,0.000000,0.000000,6.662591
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,145,146,0.695169,26.690000,,800,1.000000,,IC2
ID,Peak Data
136,   0.379
137,   0.378
138,   0.372
139,   0.373
140,   0.356
141,   0.341
142,   0.355
143,   0.355
144,   0.331
145,   0.319
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 11:54:9,4               ,65,TC,800,1,1,1,11.359873,mg/L,24.840000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,116,117,11.359873,24.840000,,50,1.000000,,TC3
ID,Peak Data
0,   0.017
1,   0.030
2,   0.044
3,   0.024
4,   0.021
5,   0.005
6,   0.000
7,   0.006
8,   0.010
9,   0.013
10,   0.010
11,   0.020
12,   0.024
13,   0.033
14,   0.041
15,   0.101
16,   0.239
17,   0.508
18,   1.026
19,   1.751
20,   2.716
21,   3.837
22,   5.043
23,   6.310
24,   7.472
25,   8.525
26,   9.365
27,   9.990
28,  10.357
29,  10.508
30,  10.535
31,  10.510
32,  10.432
33,  10.263
34,  10.020
35,   9.770
36,   9.499
37,   9.171
38,   8.841
39,   8.449
40,   8.041
41,   7.564
42,   7.043
43,   6.488
44,   5.913
45,   5.390
46,   4.805
47,   4.257
48,   3.778
49,   3.321
50,   2.931
51,   2.545
52,   2.242
53,   1.951
54,   1.705
55,   1.482
56,   1.310
57,   1.180
58,   1.016
59,   0.917
60,   0.815
61,   0.726
62,   0.634
63,   0.584
64,   0.510
65,   0.483
66,   0.436
67,   0.420
68,   0.386
69,   0.344
70,   0.333
71,   0.324
72,   0.300
73,   0.272
74,   0.267
75,   0.252
76,   0.228
77,   0.212
78,   0.203
79,   0.201
80,   0.195
81,   0.181
82,   0.167
83,   0.165
84,   0.153
85,   0.154
86,   0.161
87,   0.149
88,   0.133
89,   0.136
90,   0.141
91,   0.137
92,   0.126
93,   0.110
94,   0.094
95,   0.098
96,   0.086
97,   0.087
98,   0.101
99,   0.103
100,   0.102
101,   0.097
102,   0.092
103,   0.085
104,   0.079
105,   0.083
106,   0.096
107,   0.095
108,   0.092
109,   0.080
110,   0.060
111,   0.057
112,   0.053
113,   0.066
114,   0.093
115,   0.091
116,   0.066
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 11:54:9,4               ,65,IC,800,1,1,1,1.160870,mg/L,36.330000,0.000000,0.000000,0.000000,0.000000,10.199003
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,214,215,1.160870,36.330000,T,800,1.000000,,IC2
ID,Peak Data
0,   0.007
1,   0.012
2,   0.018
3,   0.015
4,   0.001
5,   0.004
6,   0.007
7,   0.012
8,   0.008
9,   0.011
10,   0.021
11,   0.002
12,  -0.006
13,   0.022
14,   0.113
15,   0.304
16,   0.659
17,   1.282
18,   2.161
19,   3.316
20,   4.734
21,   6.313
22,   7.940
23,   9.556
24,  10.957
25,  12.090
26,  12.849
27,  13.260
28,  13.356
29,  13.324
30,  13.024
31,  12.529
32,  11.868
33,  11.113
34,  10.323
35,   9.562
36,   8.777
37,   8.095
38,   7.473
39,   6.896
40,   6.386
41,   5.920
42,   5.505
43,   5.138
44,   4.802
45,   4.506
46,   4.256
47,   4.013
48,   3.808
49,   3.595
50,   3.417
51,   3.265
52,   3.120
53,   2.984
54,   2.850
55,   2.769
56,   2.663
57,   2.576
58,   2.496
59,   2.414
60,   2.314
61,   2.258
62,   2.201
63,   2.129
64,   2.080
65,   2.008
66,   1.960
67,   1.919
68,   1.881
69,   1.852
70,   1.814
71,   1.757
72,   1.743
73,   1.704
74,   1.686
75,   1.665
76,   1.652
77,   1.624
78,   1.575
79,   1.541
80,   1.534
81,   1.515
82,   1.518
83,   1.490
84,   1.460
85,   1.436
86,   1.404
87,   1.395
88,   1.370
89,   1.359
90,   1.358
91,   1.336
92,   1.329
93,   1.317
94,   1.312
95,   1.281
96,   1.265
97,   1.232
98,   1.226
99,   1.218
100,   1.208
101,   1.204
102,   1.220
103,   1.225
104,   1.169
105,   1.159
106,   1.162
107,   1.130
108,   1.129
109,   1.097
110,   1.103
111,   1.093
112,   1.084
113,   1.066
114,   1.037
115,   1.031
116,   1.029
117,   1.021
118,   1.021
119,   1.030
120,   1.025
121,   1.023
122,   0.994
123,   0.981
124,   0.982
125,   0.966
126,   0.961
127,   0.948
128,   0.965
129,   0.952
130,   0.951
131,   0.937
132,   0.935
133,   0.916
134,   0.929
135,   0.922
136,   0.894
137,   0.894
138,   0.876
139,   0.872
140,   0.872
141,   0.860
142,   0.863
143,   0.846
144,   0.861
145,   0.867
146,   0.859
147,   0.855
148,   0.857
149,   0.823
150,   0.839
151,   0.846
152,   0.839
153,   0.824
154,   0.820
155,   0.829
156,   0.833
157,   0.822
158,   0.817
159,   0.805
160,   0.799
161,   0.812
162,   0.840
163,   0.836
164,   0.832
165,   0.850
166,   0.848
167,   0.850
168,   0.854
169,   0.840
170,   0.842
171,   0.836
172,   0.831
173,   0.811
174,   0.827
175,   0.828
176,   0.829
177,   0.834
178,   0.806
179,   0.790
180,   0.775
181,   0.780
182,   0.767
183,   0.746
184,   0.761
185,   0.754
186,   0.757
187,   0.768
188,   0.764
189,   0.767
190,   0.748
191,   0.754
192,   0.750
193,   0.755
194,   0.752
195,   0.750
196,   0.731
197,   0.739
198,   0.743
199,   0.734
200,   0.756
201,   0.754
202,   0.749
203,   0.758
204,   0.765
205,   0.772
206,   0.742
207,   0.737
208,   0.731
209,   0.699
210,   0.684
211,   0.681
212,   0.677
213,   0.676
214,   0.678
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 12:3:34,4               ,66,TC,800,1,1,1,10.838471,mg/L,23.730000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,10.838471,23.730000,,50,1.000000,,TC3
ID,Peak Data
0,   0.015
1,  -0.002
2,  -0.006
3,   0.004
4,   0.004
5,  -0.010
6,   0.008
7,   0.014
8,  -0.005
9,   0.002
10,   0.016
11,   0.018
12,   0.038
13,   0.030
14,   0.023
15,   0.079
16,   0.184
17,   0.404
18,   0.853
19,   1.501
20,   2.363
21,   3.313
22,   4.298
23,   5.275
24,   6.186
25,   6.909
26,   7.442
27,   7.787
28,   7.997
29,   8.116
30,   8.167
31,   8.250
32,   8.343
33,   8.497
34,   8.662
35,   8.811
36,   8.904
37,   8.928
38,   8.913
39,   8.802
40,   8.562
41,   8.205
42,   7.759
43,   7.246
44,   6.651
45,   6.033
46,   5.406
47,   4.851
48,   4.308
49,   3.812
50,   3.392
51,   2.990
52,   2.641
53,   2.351
54,   2.070
55,   1.852
56,   1.653
57,   1.472
58,   1.336
59,   1.211
60,   1.111
61,   0.999
62,   0.894
63,   0.833
64,   0.784
65,   0.741
66,   0.649
67,   0.625
68,   0.581
69,   0.537
70,   0.517
71,   0.461
72,   0.412
73,   0.401
74,   0.355
75,   0.334
76,   0.317
77,   0.302
78,   0.272
79,   0.268
80,   0.257
81,   0.237
82,   0.219
83,   0.234
84,   0.228
85,   0.201
86,   0.202
87,   0.182
88,   0.166
89,   0.147
90,   0.128
91,   0.144
92,   0.126
93,   0.144
94,   0.138
95,   0.133
96,   0.141
97,   0.123
98,   0.116
99,   0.110
100,   0.096
101,   0.104
102,   0.091
103,   0.102
104,   0.094
105,   0.098
106,   0.078
107,   0.074
108,   0.078
109,   0.074
110,   0.067
111,   0.067
112,   0.058
113,   0.086
114,   0.101
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 12:3:34,4               ,66,IC,800,1,1,1,0.175362,mg/L,15.930000,0.000000,0.000000,0.000000,0.000000,10.663109
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.175362,15.930000,,800,1.000000,,IC2
ID,Peak Data
0,   0.007
1,   0.006
2,  -0.002
3,  -0.004
4,  -0.018
5,  -0.018
6,  -0.029
7,  -0.019
8,  -0.009
9,  -0.004
10,  -0.027
11,  -0.035
12,  -0.038
13,   0.002
14,   0.055
15,   0.182
16,   0.439
17,   0.852
18,   1.504
19,   2.390
20,   3.480
21,   4.678
22,   5.924
23,   7.105
24,   8.131
25,   8.890
26,   9.351
27,   9.492
28,   9.469
29,   9.230
30,   8.827
31,   8.198
32,   7.508
33,   6.773
34,   6.062
35,   5.419
36,   4.821
37,   4.312
38,   3.855
39,   3.457
40,   3.103
41,   2.785
42,   2.480
43,   2.224
44,   1.991
45,   1.774
46,   1.577
47,   1.393
48,   1.242
49,   1.110
50,   0.982
51,   0.876
52,   0.796
53,   0.703
54,   0.642
55,   0.585
56,   0.523
57,   0.480
58,   0.437
59,   0.407
60,   0.364
61,   0.315
62,   0.293
63,   0.261
64,   0.241
65,   0.215
66,   0.186
67,   0.176
68,   0.151
69,   0.148
70,   0.137
71,   0.108
72,   0.088
73,   0.087
74,   0.073
75,   0.072
76,   0.061
77,   0.066
78,   0.054
79,   0.036
80,   0.029
81,   0.022
82,   0.005
83,   0.002
84,   0.001
85,  -0.014
86,  -0.018
87,  -0.010
88,  -0.008
89,   0.002
90,  -0.015
91,  -0.006
92,  -0.008
93,  -0.013
94,  -0.012
95,   0.001
96,  -0.007
97,  -0.022
98,  -0.026
99,  -0.017
100,  -0.020
101,  -0.024
102,  -0.011
103,  -0.029
104,  -0.018
105,  -0.022
106,  -0.017
107,  -0.029
108,  -0.036
109,  -0.050
110,  -0.057
111,  -0.027
112,  -0.033
113,  -0.029
114,  -0.029
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 12:13:9,4               ,67,TC,800,1,1,1,10.448594,mg/L,22.900000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,124,125,10.448594,22.900000,,50,1.000000,,TC3
ID,Peak Data
0,   0.016
1,   0.011
2,   0.033
3,   0.028
4,   0.026
5,   0.011
6,   0.005
7,   0.027
8,   0.046
9,   0.035
10,   0.023
11,   0.024
12,   0.043
13,   0.011
14,   0.032
15,   0.050
16,   0.137
17,   0.348
18,   0.703
19,   1.234
20,   1.931
21,   2.736
22,   3.644
23,   4.587
24,   5.460
25,   6.306
26,   7.038
27,   7.646
28,   8.122
29,   8.501
30,   8.799
31,   9.078
32,   9.348
33,   9.506
34,   9.626
35,   9.691
36,   9.691
37,   9.622
38,   9.446
39,   9.124
40,   8.711
41,   8.224
42,   7.669
43,   7.035
44,   6.386
45,   5.730
46,   5.084
47,   4.503
48,   3.943
49,   3.424
50,   2.988
51,   2.607
52,   2.282
53,   1.953
54,   1.697
55,   1.470
56,   1.274
57,   1.131
58,   0.992
59,   0.893
60,   0.823
61,   0.723
62,   0.643
63,   0.565
64,   0.523
65,   0.477
66,   0.467
67,   0.432
68,   0.396
69,   0.373
70,   0.357
71,   0.332
72,   0.313
73,   0.304
74,   0.293
75,   0.257
76,   0.257
77,   0.257
78,   0.237
79,   0.239
80,   0.209
81,   0.207
82,   0.206
83,   0.189
84,   0.184
85,   0.182
86,   0.165
87,   0.163
88,   0.156
89,   0.154
90,   0.143
91,   0.149
92,   0.168
93,   0.163
94,   0.147
95,   0.148
96,   0.162
97,   0.139
98,   0.145
99,   0.145
100,   0.131
101,   0.117
102,   0.109
103,   0.127
104,   0.116
105,   0.122
106,   0.120
107,   0.128
108,   0.137
109,   0.132
110,   0.116
111,   0.120
112,   0.106
113,   0.113
114,   0.116
115,   0.125
116,   0.131
117,   0.117
118,   0.119
119,   0.092
120,   0.104
121,   0.094
122,   0.089
123,   0.088
124,   0.091
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 12:13:9,4               ,67,IC,800,1,1,1,0.271981,mg/L,17.930000,0.000000,0.000000,0.000000,0.000000,10.176614
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.271981,17.930000,,800,1.000000,,IC2
ID,Peak Data
0,  -0.001
1,  -0.012
2,  -0.003
3,  -0.009
4,   0.008
5,   0.007
6,  -0.010
7,  -0.006
8,  -0.007
9,  -0.020
10,  -0.013
11,  -0.011
12,  -0.027
13,  -0.011
14,   0.043
15,   0.185
16,   0.471
17,   0.923
18,   1.564
19,   2.465
20,   3.526
21,   4.720
22,   5.942
23,   7.117
24,   8.143
25,   8.969
26,   9.565
27,   9.840
28,   9.868
29,   9.825
30,   9.597
31,   9.137
32,   8.588
33,   7.976
34,   7.323
35,   6.683
36,   6.043
37,   5.419
38,   4.869
39,   4.364
40,   3.871
41,   3.480
42,   3.099
43,   2.757
44,   2.455
45,   2.202
46,   1.977
47,   1.764
48,   1.566
49,   1.386
50,   1.237
51,   1.114
52,   0.978
53,   0.879
54,   0.798
55,   0.714
56,   0.633
57,   0.558
58,   0.504
59,   0.459
60,   0.411
61,   0.372
62,   0.317
63,   0.284
64,   0.268
65,   0.256
66,   0.233
67,   0.204
68,   0.177
69,   0.159
70,   0.132
71,   0.131
72,   0.097
73,   0.101
74,   0.101
75,   0.089
76,   0.080
77,   0.065
78,   0.056
79,   0.051
80,   0.046
81,   0.040
82,   0.030
83,   0.017
84,   0.024
85,   0.018
86,   0.003
87,   0.039
88,   0.039
89,  -0.010
90,  -0.001
91,   0.015
92,   0.006
93,   0.013
94,   0.010
95,   0.012
96,  -0.002
97,  -0.002
98,   0.027
99,   0.032
100,   0.022
101,   0.015
102,  -0.001
103,  -0.004
104,   0.010
105,   0.016
106,  -0.011
107,   0.008
108,   0.014
109,   0.001
110,  -0.001
111,  -0.008
112,  -0.002
113,  -0.001
114,  -0.010
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 12:22:34,4               ,68,TC,800,1,1,1,8.964242,mg/L,19.740000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,8.964242,19.740000,,50,1.000000,,TC3
ID,Peak Data
0,   0.011
1,   0.011
2,  -0.005
3,   0.004
4,   0.007
5,  -0.001
6,  -0.009
7,   0.002
8,   0.003
9,   0.006
10,   0.022
11,   0.025
12,   0.008
13,   0.015
14,   0.026
15,   0.073
16,   0.194
17,   0.494
18,   0.985
19,   1.726
20,   2.619
21,   3.601
22,   4.658
23,   5.704
24,   6.610
25,   7.337
26,   7.847
27,   8.127
28,   8.239
29,   8.254
30,   8.223
31,   8.113
32,   7.996
33,   7.891
34,   7.752
35,   7.588
36,   7.414
37,   7.212
38,   6.933
39,   6.595
40,   6.171
41,   5.737
42,   5.245
43,   4.739
44,   4.239
45,   3.769
46,   3.346
47,   2.954
48,   2.620
49,   2.329
50,   2.049
51,   1.816
52,   1.615
53,   1.445
54,   1.293
55,   1.178
56,   1.076
57,   0.973
58,   0.863
59,   0.792
60,   0.724
61,   0.672
62,   0.609
63,   0.552
64,   0.524
65,   0.488
66,   0.461
67,   0.421
68,   0.368
69,   0.353
70,   0.348
71,   0.302
72,   0.286
73,   0.266
74,   0.266
75,   0.262
76,   0.247
77,   0.217
78,   0.216
79,   0.197
80,   0.197
81,   0.175
82,   0.147
83,   0.154
84,   0.130
85,   0.161
86,   0.143
87,   0.147
88,   0.139
89,   0.143
90,   0.116
91,   0.122
92,   0.122
93,   0.106
94,   0.102
95,   0.123
96,   0.121
97,   0.092
98,   0.089
99,   0.086
100,   0.095
101,   0.088
102,   0.102
103,   0.092
104,   0.079
105,   0.063
106,   0.067
107,   0.064
108,   0.058
109,   0.052
110,   0.057
111,   0.050
112,   0.054
113,   0.057
114,   0.061
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 12:22:34,4               ,68,IC,800,1,1,1,0.246860,mg/L,17.410000,0.000000,0.000000,0.000000,0.000000,8.717382
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.246860,17.410000,,800,1.000000,,IC2
ID,Peak Data
0,  -0.004
1,  -0.005
2,  -0.007
3,  -0.023
4,  -0.015
5,  -0.017
6,  -0.008
7,  -0.004
8,  -0.018
9,  -0.002
10,   0.003
11,   0.003
12,  -0.022
13,  -0.004
14,   0.075
15,   0.176
16,   0.432
17,   0.875
18,   1.533
19,   2.393
20,   3.468
21,   4.666
22,   5.906
23,   7.079
24,   8.103
25,   8.915
26,   9.523
27,   9.788
28,   9.828
29,   9.753
30,   9.473
31,   9.026
32,   8.458
33,   7.817
34,   7.153
35,   6.490
36,   5.874
37,   5.299
38,   4.747
39,   4.228
40,   3.775
41,   3.392
42,   3.006
43,   2.701
44,   2.437
45,   2.179
46,   1.951
47,   1.740
48,   1.550
49,   1.379
50,   1.251
51,   1.130
52,   1.012
53,   0.905
54,   0.812
55,   0.733
56,   0.640
57,   0.588
58,   0.525
59,   0.484
60,   0.447
61,   0.409
62,   0.363
63,   0.341
64,   0.318
65,   0.275
66,   0.236
67,   0.213
68,   0.204
69,   0.179
70,   0.164
71,   0.153
72,   0.138
73,   0.126
74,   0.114
75,   0.115
76,   0.100
77,   0.083
78,   0.079
79,   0.073
80,   0.055
81,   0.055
82,   0.053
83,   0.049
84,   0.058
85,   0.055
86,   0.030
87,   0.030
88,   0.017
89,   0.033
90,   0.035
91,   0.023
92,   0.022
93,   0.020
94,  -0.002
95,   0.011
96,   0.008
97,   0.008
98,   0.009
99,   0.015
100,   0.017
101,   0.016
102,   0.012
103,   0.017
104,   0.024
105,   0.024
106,   0.018
107,   0.015
108,   0.010
109,   0.024
110,   0.017
111,   0.027
112,   0.033
113,   0.045
114,   0.030
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 12:32:23,4               ,69,TC,800,1,1,1,10.096295,mg/L,22.150000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,138,139,10.096295,22.150000,,50,1.000000,,TC3
ID,Peak Data
0,   0.026
1,   0.013
2,   0.019
3,   0.023
4,   0.027
5,   0.035
6,   0.053
7,   0.057
8,   0.036
9,   0.045
10,   0.057
11,   0.067
12,   0.063
13,   0.070
14,   0.056
15,   0.092
16,   0.174
17,   0.392
18,   0.761
19,   1.316
20,   2.027
21,   2.879
22,   3.806
23,   4.760
24,   5.664
25,   6.477
26,   7.151
27,   7.663
28,   8.029
29,   8.292
30,   8.474
31,   8.640
32,   8.766
33,   8.874
34,   8.940
35,   8.955
36,   8.951
37,   8.884
38,   8.743
39,   8.507
40,   8.163
41,   7.675
42,   7.151
43,   6.617
44,   5.990
45,   5.368
46,   4.768
47,   4.205
48,   3.699
49,   3.228
50,   2.817
51,   2.444
52,   2.129
53,   1.842
54,   1.614
55,   1.409
56,   1.234
57,   1.105
58,   0.959
59,   0.849
60,   0.769
61,   0.699
62,   0.600
63,   0.557
64,   0.502
65,   0.461
66,   0.421
67,   0.377
68,   0.356
69,   0.335
70,   0.321
71,   0.326
72,   0.305
73,   0.268
74,   0.257
75,   0.240
76,   0.228
77,   0.226
78,   0.229
79,   0.210
80,   0.186
81,   0.188
82,   0.188
83,   0.190
84,   0.172
85,   0.169
86,   0.180
87,   0.173
88,   0.150
89,   0.162
90,   0.159
91,   0.156
92,   0.152
93,   0.150
94,   0.147
95,   0.146
96,   0.144
97,   0.154
98,   0.148
99,   0.136
100,   0.132
101,   0.118
102,   0.120
103,   0.107
104,   0.097
105,   0.116
106,   0.134
107,   0.136
108,   0.137
109,   0.142
110,   0.135
111,   0.135
112,   0.125
113,   0.118
114,   0.096
115,   0.099
116,   0.125
117,   0.109
118,   0.126
119,   0.120
120,   0.100
121,   0.102
122,   0.092
123,   0.097
124,   0.104
125,   0.084
126,   0.074
127,   0.073
128,   0.083
129,   0.081
130,   0.088
131,   0.097
132,   0.109
133,   0.091
134,   0.091
135,   0.073
136,   0.074
137,   0.076
138,   0.083
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/10 12:32:23,4               ,69,IC,800,1,1,1,0.462319,mg/L,21.870000,0.000000,0.000000,0.000000,0.000000,9.633977
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.462319,21.870000,,800,1.000000,,IC2
ID,Peak Data
0,  -0.011
1,  -0.023
2,  -0.036
3,  -0.012
4,  -0.014
5,   0.001
6,  -0.015
7,  -0.012
8,  -0.008
9,  -0.020
10,  -0.030
11,  -0.039
12,  -0.034
13,  -0.010
14,   0.063
15,   0.229
16,   0.529
17,   1.027
18,   1.780
19,   2.750
20,   3.940
21,   5.263
22,   6.610
23,   7.916
24,   9.068
25,  10.027
26,  10.674
27,  10.988
28,  11.044
29,  11.008
30,  10.750
31,  10.281
32,   9.691
33,   9.009
34,   8.302
35,   7.625
36,   6.983
37,   6.328
38,   5.764
39,   5.219
40,   4.733
41,   4.280
42,   3.889
43,   3.529
44,   3.230
45,   2.960
46,   2.729
47,   2.493
48,   2.286
49,   2.097
50,   1.948
51,   1.823
52,   1.677
53,   1.584
54,   1.463
55,   1.367
56,   1.258
57,   1.185
58,   1.121
59,   1.085
60,   1.032
61,   0.947
62,   0.913
63,   0.863
64,   0.818
65,   0.778
66,   0.744
67,   0.708
68,   0.674
69,   0.640
70,   0.610
71,   0.592
72,   0.539
73,   0.532
74,   0.521
75,   0.489
76,   0.470
77,   0.443
78,   0.438
79,   0.430
80,   0.383
81,   0.380
82,   0.380
83,   0.379
84,   0.362
85,   0.350
86,   0.337
87,   0.327
88,   0.323
89,   0.293
90,   0.268
91,   0.275
92,   0.267
93,   0.252
94,   0.244
95,   0.250
96,   0.252
97,   0.226
98,   0.217
99,   0.215
100,   0.203
101,   0.195
102,   0.188
103,   0.185
104,   0.171
105,   0.162
106,   0.165
107,   0.155
108,   0.138
109,   0.147
110,   0.134
111,   0.134
112,   0.147
113,   0.149
114,   0.124
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/10 12:41:48,4               ,70,TC,800,1,1,1,8.400563,mg/L,18.540000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,8.400563,18.540000,,50,1.000000,,TC3
ID,Peak Data
0,   0.036
1,   0.040
2,   0.041
3,   0.041
4,   0.024
5,   0.040
6,   0.053
7,   0.049
8,   0.048
9,   0.036
10,   0.058
11,   0.054
12,   0.047
13,   0.037
14,   0.038
15,   0.054
16,   0.175
17,   0.427
18,   0.859
19,   1.479
20,   2.244
21,   3.110
22,   4.010
23,   4.873
24,   5.652
25,   6.312
26,   6.797
27,   7.106
28,   7.283
29,   7.354
30,   7.394
31,   7.410
32,   7.420
33,   7.415
34,   7.414
35,   7.411
36,   7.366
37,   7.269
38,   7.088
39,   6.846
40,   6.507
41,   6.114
42,   5.683
43,   5.195
44,   4.708
45,   4.216
46,   3.777
47,   3.343
48,   2.936
49,   2.582
50,   2.260
51,   1.972
52,   1.739
53,   1.497
54,   1.317
55,   1.152
56,   0.983
57,   0.861
58,   0.776
59,   0.666
60,   0.603
